ORIGIN_AIRPORT_ID,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,7677.0,13740.0,9130.0,240.0,3525.0,6554.0,7155.0,5202.0,5114.0,8159.0,5908.0,6036.0,78440.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20368.0,Allegiant Air,698,Airbus Industrie A319,4399.0,3090.0,786.0,15.0,369.0,1177.0,908.0,729.0,366.0,240.0,531.0,267.0,12877.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20397.0,PSA Airlines Inc.,631,Canadair RJ-700,0.0,61.0,2.0,0.0,962.0,1512.0,457.0,593.0,90.0,137.0,106.0,529.0,4449.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20397.0,PSA Airlines Inc.,638,Canadair CRJ 900,4780.0,4843.0,2868.0,331.0,1046.0,1483.0,2571.0,5431.0,4013.0,4321.0,3758.0,2668.0,38113.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20398.0,Envoy Air,675,Embraer-145,679.0,760.0,679.0,202.0,491.0,731.0,995.0,1183.0,1000.0,794.0,421.0,377.0,8312.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20398.0,Envoy Air,676,Embraer-140,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20427.0,Piedmont Airlines,675,Embraer-145,2695.0,2791.0,1395.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6971.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20452.0,Republic Airline,673,Embraer ERJ-175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,2221.0,1913.0,1145.0,81.0,14.0,0.0,0.0,0.0,0.0,0.0,850.0,559.0,6783.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,614,Boeing 737-800,0.0,150.0,76.0,0.0,0.0,0.0,374.0,199.0,138.0,0.0,0.0,121.0,1058.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,698,Airbus Industrie A319,0.0,125.0,0.0,0.0,0.0,0.0,0.0,103.0,104.0,0.0,0.0,0.0,332.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
10136,ABI,"Abilene, TX: Abilene Regional",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,144.0
10136,ABI,"Abilene, TX: Abilene Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,744.0,656.0,1587.0
10136,ABI,"Abilene, TX: Abilene Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,673,Embraer ERJ-175,317.0,27.0,37.0,0.0,9.0,0.0,67.0,147.0,129.0,71.0,99.0,132.0,1035.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,675,Embraer-145,2269.0,1618.0,716.0,148.0,890.0,1697.0,1910.0,2186.0,2384.0,2247.0,2771.0,3179.0,22015.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,676,Embraer-140,3374.0,3554.0,2445.0,322.0,724.0,1041.0,1920.0,1385.0,1252.0,1972.0,1019.0,1094.0,20102.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,78356.0,71641.0,39260.0,2432.0,7743.0,20654.0,24075.0,22531.0,22122.0,24273.0,21953.0,23913.0,358953.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,614,Boeing 737-800,12872.0,14304.0,6357.0,1132.0,2823.0,9310.0,5931.0,7782.0,11206.0,10427.0,5262.0,6096.0,93502.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19687.0,Horizon Air,673,Embraer ERJ-175,0.0,1198.0,1049.0,0.0,0.0,42.0,0.0,0.0,0.0,1023.0,662.0,771.0,4745.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,614,Boeing 737-800,0.0,0.0,463.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,0.0,184.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,254.0,0.0,88.0,70.0,0.0,0.0,0.0,0.0,159.0,0.0,54.0,0.0,625.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,0.0,776.0,81.0,7.0,0.0,0.0,1394.0,0.0,0.0,0.0,470.0,43.0,2771.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,4722.0,8079.0,4587.0,48.0,0.0,0.0,0.0,1698.0,2212.0,2101.0,2374.0,2924.0,28745.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,4109.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,614,Boeing 737-800,19159.0,16776.0,8531.0,953.0,462.0,131.0,8484.0,7042.0,6385.0,1928.0,166.0,465.0,70482.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,622,Boeing 757-200,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,0.0,190.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,698,Airbus Industrie A319,5955.0,5694.0,4189.0,157.0,1015.0,148.0,0.0,1081.0,1571.0,3381.0,3016.0,2848.0,29055.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,443.0,225.0,570.0,0.0,129.0,147.0,164.0,0.0,0.0,653.0,72.0,0.0,2403.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,197.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,116.0,179.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,0.0,0.0,0.0,0.0,159.0,367.0,185.0,516.0,0.0,1961.0,1292.0,470.0,4950.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,0.0,0.0,0.0,57.0,606.0,1170.0,0.0,164.0,227.0,0.0,0.0,0.0,2224.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,2436.0,3113.0,1740.0,21.0,0.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,9337.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,698,Airbus Industrie A319,638.0,179.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,0.0,0.0,0.0,95.0,2347.0,2332.0,0.0,1495.0,2298.0,598.0,400.0,1054.0,10619.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,0.0,0.0,0.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,614,Boeing 737-800,115.0,111.0,809.0,7.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,155.0,1263.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,623,Boeing 757-300,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,634,Boeing 737-900,114.0,87.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,2787.0,3371.0,996.0,11.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,7821.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,3525.0,2590.0,1000.0,148.0,43.0,0.0,0.0,526.0,34.0,0.0,0.0,0.0,7866.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,80.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,982.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20237.0,Trans States Airlines,675,Embraer-145,1530.0,600.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,502.0,2771.0,1777.0,240.0,30.0,20.0,1433.0,1247.0,3386.0,3183.0,4109.0,2699.0,21397.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,3900.0,1882.0,228.0,50.0,514.0,1210.0,1915.0,1356.0,3094.0,4007.0,3714.0,3076.0,24946.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,0.0,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,35.0,0.0,0.0,2070.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,12112.0,10908.0,6291.0,805.0,3132.0,1803.0,4253.0,5406.0,6211.0,8161.0,5624.0,4958.0,69664.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20366.0,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,1441.0,1692.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,1424.0,2924.0,1693.0,68.0,0.0,527.0,249.0,51.0,0.0,0.0,0.0,0.0,6936.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,135.0,0.0,0.0,0.0,0.0,21.0,98.0,0.0,0.0,23.0,0.0,211.0,488.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20368.0,Allegiant Air,698,Airbus Industrie A319,478.0,1233.0,898.0,0.0,204.0,907.0,841.0,189.0,520.0,669.0,765.0,469.0,7173.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,6840.0,7849.0,4316.0,769.0,988.0,1563.0,1090.0,1026.0,516.0,187.0,1421.0,512.0,27077.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,1707.0,861.0,896.0,0.0,0.0,0.0,460.0,735.0,1421.0,1775.0,0.0,1027.0,8882.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20398.0,Envoy Air,673,Embraer ERJ-175,2446.0,3592.0,3153.0,109.0,2217.0,6758.0,2883.0,1026.0,3101.0,9075.0,4399.0,6044.0,44803.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20398.0,Envoy Air,676,Embraer-140,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,2253.0,2193.0,1537.0,31.0,84.0,94.0,0.0,0.0,0.0,468.0,356.0,387.0,7403.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,142.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,157.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,0.0,468.0,372.0,0.0,0.0,0.0,0.0,191.0,155.0,0.0,0.0,0.0,1186.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,698,Airbus Industrie A319,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,0.0,993.0,555.0,20.0,47.0,133.0,190.0,347.0,56.0,205.0,120.0,86.0,2752.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,579.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20452.0,Republic Airline,673,Embraer ERJ-175,396.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,473.0,0.0,1999.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20452.0,Republic Airline,677,Embraer-Emb-170,263.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,1219.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20500.0,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21167.0,Compass Airlines,673,Embraer ERJ-175,6011.0,5044.0,2240.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13303.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21599.0,Boutique Air,479,Pilatus PC-12,243.0,248.0,154.0,44.0,72.0,119.0,117.0,102.0,129.0,100.0,96.0,71.0,1495.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21894.0,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,322.0,306.0,213.0,28.0,48.0,92.0,136.0,109.0,123.0,140.0,115.0,97.0,1729.0
10141,ABR,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,2318.0,2293.0,1125.0,159.0,175.0,214.0,1006.0,1080.0,1198.0,1489.0,1356.0,1276.0,13689.0
10141,ABR,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0
10141,ABR,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,638,Canadair CRJ 900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,125.0,287.0,92.0,673.0
10146,ABY,"Albany, GA: Southwest Georgia Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,3157.0,3036.0,1817.0,151.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8165.0
10146,ABY,"Albany, GA: Southwest Georgia Regional",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,0.0,0.0,0.0,0.0,221.0,345.0,711.0,1296.0,1360.0,1604.0,1693.0,1861.0,9091.0
10146,ABY,"Albany, GA: Southwest Georgia Regional",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,65.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20253.0,Cape Air,125,Cessna C-402/402A/402B,1838.0,1662.0,969.0,171.0,676.0,1824.0,2835.0,3306.0,3558.0,2495.0,1446.0,1160.0,21940.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,0.0,0.0,0.0,0.0,0.0,73.0,477.0,548.0,148.0,0.0,0.0,0.0,1246.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20409.0,JetBlue Airways,678,Embraer 190,0.0,0.0,0.0,0.0,0.0,0.0,2310.0,2895.0,1910.0,733.0,321.0,238.0,8407.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,0.0,0.0,0.0,0.0,0.0,200.0,574.0,513.0,88.0,0.0,0.0,0.0,1375.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20452.0,Republic Airline,673,Embraer ERJ-175,0.0,0.0,0.0,0.0,0.0,402.0,3276.0,3711.0,1013.0,0.0,0.0,0.0,8402.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",21080.0,Tradewind Aviation,479,Pilatus PC-12,0.0,0.0,0.0,0.0,64.0,259.0,647.0,759.0,545.0,247.0,90.0,27.0,2638.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,0.0,0.0,0.0,0.0,0.0,0.0,283.0,376.0,553.0,290.0,137.0,12.0,1651.0
10155,ACT,"Waco, TX: Waco Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
10155,ACT,"Waco, TX: Waco Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,601.0,134.0,907.0,58.0,41.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,1895.0
10155,ACT,"Waco, TX: Waco Regional",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10155,ACT,"Waco, TX: Waco Regional",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,111.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,673,Embraer ERJ-175,129.0,220.0,49.0,0.0,0.0,29.0,218.0,87.0,190.0,106.0,94.0,0.0,1122.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,675,Embraer-145,465.0,1085.0,807.0,16.0,539.0,809.0,315.0,285.0,1032.0,1133.0,2286.0,2320.0,11092.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,676,Embraer-140,2225.0,2487.0,776.0,98.0,132.0,134.0,1438.0,2042.0,1046.0,1640.0,401.0,301.0,12720.0
10155,ACT,"Waco, TX: Waco Regional",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,137.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,6129.0,5035.0,2554.0,24.0,892.0,1409.0,2521.0,3044.0,1642.0,562.0,36.0,515.0,24363.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,510.0,1953.0,1500.0,250.0,32.0,0.0,0.0,43.0,1503.0,2612.0,2896.0,2325.0,13624.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,6507.0,6686.0,4484.0,497.0,1846.0,7962.0,3634.0,463.0,1423.0,2418.0,4833.0,3428.0,44181.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,698,Airbus Industrie A319,4908.0,5225.0,2786.0,51.0,0.0,0.0,0.0,92.0,0.0,0.0,32.0,433.0,13527.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,34923.0,36681.0,20695.0,137.0,0.0,0.0,170.0,1683.0,697.0,0.0,0.0,1452.0,96438.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,68.0,672.0,170.0,33.0,1127.0,4308.0,7732.0,6239.0,4398.0,9432.0,10881.0,11880.0,56940.0
10185,AEX,"Alexandria, LA: Alexandria International",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,963.0,1174.0,1167.0,3599.0
10185,AEX,"Alexandria, LA: Alexandria International",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,4093.0,3885.0,2248.0,329.0,331.0,663.0,1364.0,1295.0,1534.0,1857.0,2169.0,2090.0,21858.0
10185,AEX,"Alexandria, LA: Alexandria International",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,86.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,67.0,0.0,0.0,182.0
10185,AEX,"Alexandria, LA: Alexandria International",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,2145.0,2400.0,1203.0,219.0,252.0,386.0,291.0,429.0,309.0,0.0,0.0,0.0,7634.0
