ORIGIN_AIRPORT_ID,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20452.0,Republic Airline,677,Embraer-Emb-170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10135,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,0.0,0.0,48.0,0.0,133.0,1601.0,113.0,86.0,0.0,0.0,0.0,0.0,1981.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,614,Boeing 737-800,0.0,0.0,563.0,0.0,0.0,656.0,0.0,629.0,123.0,0.0,0.0,0.0,1971.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,698,Airbus Industrie A319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,209.0,0.0,0.0,0.0,313.0
10136,ABI,"Abilene, TX: Abilene Regional",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,0.0,0.0,161.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,177.0,0.0,501.0
10136,ABI,"Abilene, TX: Abilene Regional",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
10136,ABI,"Abilene, TX: Abilene Regional",19977.0,United Air Lines Inc.,839,Boeing B737 Max 900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,162.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,673,Embraer ERJ-175,40.0,135.0,372.0,212.0,0.0,0.0,136.0,586.0,37.0,292.0,164.0,5654.0,7628.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,675,Embraer-145,4538.0,3947.0,5770.0,6110.0,6912.0,6173.0,6490.0,5356.0,5996.0,6244.0,5610.0,0.0,63146.0
10136,ABI,"Abilene, TX: Abilene Regional",20398.0,Envoy Air,677,Embraer-Emb-170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,57.0
10136,ABI,"Abilene, TX: Abilene Regional",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,38279.0,47803.0,50531.0,50344.0,57916.0,42424.0,41774.0,39827.0,64425.0,74030.0,49219.0,41103.0,597675.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,614,Boeing 737-800,18394.0,16393.0,27321.0,31137.0,34760.0,48507.0,52637.0,49399.0,31582.0,34586.0,40839.0,37885.0,423440.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19393.0,Southwest Airlines Co.,838,Boeing B737 Max 800,1838.0,996.0,3725.0,4128.0,3206.0,4647.0,4743.0,5075.0,4017.0,2963.0,4741.0,4820.0,44899.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19687.0,Horizon Air,673,Embraer ERJ-175,1401.0,1616.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,622,Boeing 757-200,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,331.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,623,Boeing 757-300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,165.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,626,Boeing 767-300/300ER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,198.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,157.0,0.0,0.0,0.0,0.0,0.0,4184.0,5907.0,2222.0,581.0,0.0,0.0,13051.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,698,Airbus Industrie A319,0.0,0.0,0.0,0.0,0.0,0.0,390.0,582.0,750.0,0.0,0.0,0.0,1722.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,9256.0,10682.0,15301.0,14723.0,15569.0,15650.0,11269.0,10244.0,14757.0,17729.0,14488.0,13651.0,163319.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19790.0,Delta Air Lines Inc.,888,Boeing 737-900ER,0.0,0.0,0.0,166.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,306.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,614,Boeing 737-800,9052.0,2996.0,483.0,23777.0,33571.0,29072.0,29729.0,27306.0,32686.0,40982.0,28543.0,24324.0,282521.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,694,Airbus Industrie A320-100/200,2202.0,10652.0,4633.0,1987.0,3840.0,379.0,0.0,1632.0,3559.0,1099.0,2819.0,1598.0,34400.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,698,Airbus Industrie A319,1159.0,126.0,6297.0,1251.0,5211.0,6421.0,5729.0,6047.0,1596.0,2894.0,500.0,1096.0,38327.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,7784.0,4938.0,22574.0,3497.0,107.0,736.0,756.0,272.0,573.0,339.0,173.0,5819.0,47568.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,721,Airbus Industrie A321-200n,139.0,0.0,325.0,190.0,361.0,0.0,0.0,0.0,70.0,386.0,193.0,0.0,1664.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19805.0,American Airlines Inc.,838,Boeing B737 Max 800,0.0,0.0,0.0,504.0,0.0,0.0,144.0,172.0,172.0,170.0,43.0,0.0,1205.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,0.0,0.0,1480.0,2552.0,2029.0,1019.0,0.0,0.0,1935.0,1988.0,813.0,0.0,11816.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,614,Boeing 737-800,737.0,257.0,1476.0,4080.0,3455.0,565.0,2089.0,1526.0,1486.0,262.0,1305.0,1783.0,19021.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,634,Boeing 737-900,959.0,1505.0,1402.0,148.0,1127.0,489.0,468.0,322.0,275.0,545.0,474.0,535.0,8249.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,839,Boeing B737 Max 900,0.0,0.0,0.0,0.0,0.0,2257.0,1414.0,152.0,872.0,1093.0,940.0,1917.0,8645.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19930.0,Alaska Airlines Inc.,888,Boeing 737-900ER,1604.0,1631.0,2100.0,359.0,1782.0,3022.0,3361.0,5203.0,4869.0,3928.0,4744.0,3186.0,35789.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,113.0,0.0,1747.0,1878.0,3108.0,710.0,400.0,501.0,274.0,204.0,337.0,103.0,9375.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,614,Boeing 737-800,298.0,3020.0,1468.0,303.0,163.0,453.0,4988.0,1080.0,1691.0,8977.0,8202.0,7827.0,38470.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,634,Boeing 737-900,0.0,0.0,0.0,0.0,0.0,833.0,0.0,178.0,481.0,3885.0,1706.0,0.0,7083.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,694,Airbus Industrie A320-100/200,2688.0,2148.0,5278.0,6238.0,2819.0,10471.0,9020.0,10655.0,7795.0,9075.0,3334.0,5311.0,74832.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,698,Airbus Industrie A319,648.0,375.0,3695.0,4753.0,3152.0,3266.0,3191.0,4810.0,5960.0,3340.0,4244.0,4838.0,42272.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,838,Boeing B737 Max 800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,243.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,839,Boeing B737 Max 900,0.0,0.0,173.0,0.0,958.0,174.0,0.0,0.0,247.0,0.0,94.0,89.0,1735.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",19977.0,United Air Lines Inc.,888,Boeing 737-900ER,0.0,584.0,119.0,1006.0,7067.0,1448.0,1364.0,482.0,2545.0,1634.0,3320.0,2455.0,22024.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,3276.0,3813.0,2802.0,1407.0,173.0,0.0,0.0,0.0,206.0,142.0,33.0,0.0,11852.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,4718.0,2747.0,630.0,5623.0,1619.0,1454.0,7.0,677.0,1152.0,3220.0,346.0,1223.0,23416.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,11448.0,9907.0,16908.0,17277.0,20481.0,20974.0,21694.0,20401.0,19376.0,19019.0,16924.0,15593.0,210002.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20368.0,Allegiant Air,694,Airbus Industrie A320-100/200,0.0,401.0,137.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20368.0,Allegiant Air,698,Airbus Industrie A319,42.0,74.0,1438.0,551.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,638,Canadair CRJ 900,841.0,2321.0,3522.0,1608.0,816.0,3324.0,3486.0,1368.0,0.0,0.0,0.0,158.0,17444.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20378.0,Mesa Airlines Inc.,673,Embraer ERJ-175,607.0,551.0,327.0,494.0,4832.0,1696.0,3381.0,0.0,1509.0,3631.0,1610.0,1203.0,19841.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20398.0,Envoy Air,673,Embraer ERJ-175,2143.0,4762.0,5984.0,4412.0,4301.0,2219.0,2016.0,1700.0,1727.0,2795.0,4952.0,3291.0,40302.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20398.0,Envoy Air,677,Embraer-Emb-170,0.0,65.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,1577.0,2199.0,3703.0,3293.0,4418.0,4640.0,9470.0,4330.0,4570.0,4499.0,0.0,131.0,42830.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,0.0,0.0,197.0,414.0,0.0,0.0,0.0,0.0,195.0,151.0,0.0,0.0,957.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20409.0,JetBlue Airways,721,Airbus Industrie A321-200n,0.0,0.0,160.0,363.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,976.0,598.0,304.0,230.0,2311.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20416.0,Spirit Air Lines,722,Airbus Industrie A320-200n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,1934.0,2799.0,2733.0,3471.0,13607.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20422.0,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,175.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,68.0,178.0,0.0,0.0,91.0,432.0,0.0,0.0,324.0,0.0,411.0,131.0,1635.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,0.0,0.0,334.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20436.0,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,460.0,600.0,383.0,447.0,1045.0,911.0,759.0,762.0,706.0,1050.0,447.0,853.0,8423.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20445.0,CommuteAir LLC dba CommuteAir,675,Embraer-145,2203.0,2810.0,2879.0,1122.0,864.0,2136.0,1647.0,2677.0,2517.0,1342.0,2714.0,2409.0,25320.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20452.0,Republic Airline,673,Embraer ERJ-175,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",20452.0,Republic Airline,677,Embraer-Emb-170,0.0,982.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21599.0,Boutique Air,479,Pilatus PC-12,209.0,180.0,285.0,257.0,300.0,269.0,283.0,283.0,283.0,289.0,256.0,277.0,3171.0
10140,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21894.0,"ADVANCED AIR, LLC",458,Beechcraft Super King Air,257.0,256.0,340.0,340.0,385.0,314.0,374.0,347.0,366.0,396.0,333.0,339.0,4047.0
10141,ABR,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1700.0,1708.0,1841.0,1670.0,1944.0,1814.0,1847.0,1902.0,1863.0,1968.0,1965.0,1504.0,21726.0
10141,ABR,"Aberdeen, SD: Aberdeen Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
10146,ABY,"Albany, GA: Southwest Georgia Regional",20363.0,Endeavor Air Inc.,629,Canadair RJ-200ER /RJ-440,2301.0,2511.0,3179.0,3131.0,3512.0,3141.0,2935.0,2876.0,2676.0,3151.0,2991.0,2589.0,34993.0
10146,ABY,"Albany, GA: Southwest Georgia Regional",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,0.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20253.0,Cape Air,125,Cessna C-402/402A/402B,1174.0,1276.0,1531.0,2055.0,2479.0,2578.0,2779.0,2817.0,2952.0,2189.0,1583.0,1654.0,25067.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20363.0,Endeavor Air Inc.,631,Canadair RJ-700,0.0,0.0,0.0,0.0,0.0,3207.0,5233.0,5851.0,1018.0,0.0,0.0,0.0,15309.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20363.0,Endeavor Air Inc.,638,Canadair CRJ 900,0.0,0.0,0.0,0.0,802.0,1458.0,1265.0,809.0,1466.0,498.0,0.0,0.0,6298.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20409.0,JetBlue Airways,678,Embraer 190,0.0,0.0,0.0,0.0,2079.0,6495.0,11980.0,13843.0,12315.0,7646.0,0.0,0.0,54358.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20452.0,Republic Airline,673,Embraer ERJ-175,0.0,0.0,0.0,0.0,0.0,3040.0,6107.0,5472.0,857.0,0.0,0.0,0.0,15476.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",20500.0,GoJet Airlines LLC d/b/a United Express,530,Bombardier CRJ550,0.0,0.0,0.0,0.0,785.0,2677.0,3944.0,3765.0,2298.0,0.0,0.0,0.0,13469.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",21080.0,Tradewind Aviation,479,Pilatus PC-12,0.0,0.0,0.0,59.0,289.0,258.0,948.0,1021.0,429.0,153.0,103.0,81.0,3341.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",21618.0,"Southern Airways Express, dba Mokulele Airlines",415,Cessna C208B/Grand Caravan,0.0,109.0,173.0,311.0,361.0,429.0,604.0,463.0,413.0,170.0,0.0,0.0,3033.0
10154,ACK,"Nantucket, MA: Nantucket Memorial",21618.0,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
10155,ACT,"Waco, TX: Waco Regional",19790.0,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
10155,ACT,"Waco, TX: Waco Regional",19805.0,American Airlines Inc.,699,Airbus Industrie A321/Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,165.0,348.0
10155,ACT,"Waco, TX: Waco Regional",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,0.0,0.0,62.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,3312.0,4235.0,7674.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,673,Embraer ERJ-175,0.0,21.0,475.0,223.0,0.0,219.0,124.0,168.0,223.0,331.0,0.0,0.0,1784.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,675,Embraer-145,2841.0,3044.0,4441.0,4922.0,5129.0,4685.0,4396.0,4472.0,4531.0,4506.0,1187.0,0.0,44154.0
10155,ACT,"Waco, TX: Waco Regional",20398.0,Envoy Air,677,Embraer-Emb-170,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0
10155,ACT,"Waco, TX: Waco Regional",21635.0,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,675,Embraer-145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20207.0,TEM Enterprises dba  Avelo Airlines,612,Boeing 737-700/700LR/Max 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,2054.0,3136.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20207.0,TEM Enterprises dba  Avelo Airlines,614,Boeing 737-800,2163.0,2520.0,3012.0,2870.0,1854.0,1891.0,1930.0,1935.0,1934.0,1762.0,482.0,0.0,22353.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,129.0,682.0,2769.0,2507.0,3018.0,4006.0,4462.0,4360.0,4535.0,4063.0,1191.0,566.0,32288.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,631,Canadair RJ-700,878.0,1065.0,1475.0,1474.0,916.0,1366.0,1424.0,772.0,0.0,0.0,0.0,67.0,9437.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20304.0,SkyWest Airlines Inc.,673,Embraer ERJ-175,4700.0,4288.0,3662.0,4884.0,4934.0,3173.0,3234.0,3504.0,3131.0,3013.0,5994.0,6858.0,51375.0
10157,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",20366.0,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,144.0,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20409.0,JetBlue Airways,694,Airbus Industrie A320-100/200,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,102.0,0.0,0.0,0.0,410.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20409.0,JetBlue Airways,699,Airbus Industrie A321/Lr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,196.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,694,Airbus Industrie A320-100/200,10009.0,10259.0,10883.0,12986.0,13007.0,12937.0,14518.0,16190.0,11160.0,10270.0,10786.0,10917.0,143922.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,698,Airbus Industrie A319,9799.0,13868.0,20079.0,15889.0,13676.0,16483.0,19404.0,21351.0,10718.0,11683.0,10400.0,8482.0,171832.0
10158,ACY,"Atlantic City, NJ: Atlantic City International",20416.0,Spirit Air Lines,699,Airbus Industrie A321/Lr,4029.0,4710.0,5379.0,5376.0,3886.0,541.0,818.0,215.0,0.0,157.0,3708.0,5829.0,34648.0
