ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13495.0,MSY,"New Orleans, LA",LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13796.0,OAK,"Oakland, CA",CA,164.0,0.0,1371.0,2433.0,3273.0,4210.0,4438.0,4328.0,3657.0,3106.0,2793.0,2154.0,31927.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13851.0,OKC,"Oklahoma City, OK",OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13891.0,ONT,"Ontario, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,379.0,663.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13930.0,ORD,"Chicago, IL",IL,725.0,831.0,3080.0,5164.0,6237.0,7772.0,8460.0,6853.0,6300.0,10521.0,5933.0,6732.0,68608.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14057.0,PDX,"Portland, OR",OR,165.0,0.0,933.0,1998.0,2166.0,2177.0,2175.0,2036.0,1775.0,2151.0,1964.0,1915.0,19455.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14107.0,PHX,"Phoenix, AZ",AZ,9049.0,10186.0,19813.0,20771.0,24910.0,22674.0,22736.0,22623.0,22898.0,27975.0,22924.0,21214.0,247773.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14237.0,PRC,"Prescott, AZ",AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14570.0,RNO,"Reno, NV",NV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,263.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14674.0,SAF,"Santa Fe, NM",NM,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,0.0,0.0,0.0,0.0,100.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14679.0,SAN,"San Diego, CA",CA,89.0,0.0,1365.0,816.0,0.0,0.0,0.0,109.0,456.0,702.0,2451.0,3018.0,9006.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14683.0,SAT,"San Antonio, TX",TX,101.0,0.0,136.0,0.0,0.0,0.0,296.0,141.0,0.0,0.0,310.0,122.0,1106.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14730.0,SDF,"Louisville, KY",KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14747.0,SEA,"Seattle, WA",WA,1590.0,1583.0,2562.0,3455.0,4792.0,5178.0,5293.0,4983.0,4574.0,5082.0,4547.0,4163.0,47802.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14771.0,SFO,"San Francisco, CA",CA,491.0,547.0,952.0,975.0,1133.0,1203.0,2618.0,2691.0,2759.0,3136.0,2667.0,1864.0,21036.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14794.0,SGU,"St. George, UT",UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14831.0,SJC,"San Jose, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14842.0,SJT,"San Angelo, TX",TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14869.0,SLC,"Salt Lake City, UT",UT,2709.0,2944.0,3931.0,4409.0,6527.0,7282.0,7395.0,6151.0,5738.0,6000.0,5535.0,5414.0,64035.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",14893.0,SMF,"Sacramento, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,144.0,288.0,0.0,0.0,0.0,0.0,432.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",15016.0,STL,"St. Louis, MO",MO,0.0,0.0,80.0,0.0,0.0,129.0,0.0,161.0,0.0,76.0,0.0,0.0,446.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",15051.0,SVC,"Silver City/Hurley, NM",NM,112.0,97.0,172.0,206.0,255.0,259.0,307.0,289.0,299.0,320.0,353.0,286.0,2955.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",15376.0,TUS,"Tucson, AZ",AZ,0.0,0.0,0.0,0.0,0.0,0.0,75.0,45.0,0.0,0.0,0.0,0.0,120.0
10140,NM,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16101.0,YKM,"Yakima, WA",WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",11587.0,ESC,"Escanaba, MI",MI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",13342.0,MKE,"Milwaukee, WI",WI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",13487.0,MSP,"Minneapolis, MN",MN,1218.0,1180.0,1498.0,1357.0,2034.0,1842.0,2096.0,1698.0,1801.0,2407.0,2581.0,2121.0,21833.0
10141,SD,ABR,"Aberdeen, SD: Aberdeen Regional",14633.0,RST,"Rochester, MN",MN,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
10146,GA,ABY,"Albany, GA: Southwest Georgia Regional",10397.0,ATL,"Atlanta, GA",GA,1508.0,1397.0,1936.0,2404.0,3307.0,3094.0,3489.0,2970.0,2869.0,3045.0,2992.0,2887.0,31898.0
10146,GA,ABY,"Albany, GA: Southwest Georgia Regional",11308.0,DHN,"Dothan, AL",AL,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0
10146,GA,ABY,"Albany, GA: Southwest Georgia Regional",15607.0,VLD,"Valdosta, GA",GA,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,32.0,75.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",10135.0,ABE,"Allentown/Bethlehem/Easton, PA",PA,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",10257.0,ALB,"Albany, NY",NY,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",10535.0,BDR,"Bridgeport, CT",CT,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",10540.0,BED,"Bedford, MA",MA,0.0,0.0,0.0,0.0,7.0,20.0,45.0,77.0,22.0,14.0,0.0,0.0,185.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",10721.0,BOS,"Boston, MA",MA,408.0,346.0,616.0,821.0,1809.0,3600.0,5289.0,5858.0,4712.0,2649.0,1366.0,1236.0,28710.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",11057.0,CLT,"Charlotte, NC",NC,0.0,0.0,0.0,0.0,0.0,69.0,849.0,415.0,37.0,0.0,0.0,0.0,1370.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",11278.0,DCA,"Washington, DC",VA,0.0,0.0,0.0,0.0,282.0,1922.0,3395.0,3393.0,1206.0,264.0,0.0,0.0,10462.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",11615.0,EWB,"New Bedford/Fall River, MA",MA,69.0,69.0,89.0,124.0,213.0,450.0,502.0,535.0,507.0,246.0,135.0,146.0,3085.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",11618.0,EWR,"Newark, NJ",NJ,0.0,0.0,0.0,0.0,266.0,2654.0,4478.0,4601.0,3039.0,1841.0,0.0,0.0,16879.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",12197.0,HPN,"White Plains, NY",NY,0.0,0.0,0.0,42.0,459.0,1351.0,2617.0,3258.0,1878.0,541.0,73.0,70.0,10289.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",12250.0,HYA,"Hyannis, MA",MA,585.0,452.0,719.0,737.0,928.0,1294.0,1410.0,1351.0,1235.0,887.0,773.0,644.0,11015.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",12264.0,IAD,"Washington, DC",VA,0.0,0.0,0.0,0.0,118.0,1109.0,1556.0,2043.0,1498.0,170.0,0.0,0.0,6494.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",12478.0,JFK,"New York, NY",NY,52.0,5.0,1.0,0.0,1013.0,3822.0,6175.0,6226.0,4091.0,1857.0,0.0,0.0,23242.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",12953.0,LGA,"New York, NY",NY,0.0,0.0,0.0,0.0,636.0,1501.0,2367.0,2858.0,1884.0,530.0,0.0,0.0,9776.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",13032.0,LNS,"Lancaster, PA",PA,0.0,0.0,0.0,0.0,0.0,8.0,22.0,18.0,16.0,5.0,3.0,1.0,73.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",13541.0,MVY,"Martha's Vineyard, MA",MA,107.0,85.0,151.0,168.0,176.0,48.0,66.0,82.0,57.0,147.0,184.0,191.0,1462.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",13930.0,ORD,"Chicago, IL",IL,0.0,0.0,0.0,0.0,56.0,454.0,929.0,811.0,146.0,0.0,0.0,0.0,2396.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",13984.0,OWD,"Norwood, MA",MA,0.0,0.0,0.0,0.0,11.0,127.0,187.0,150.0,118.0,78.0,19.0,23.0,713.0
10154,MA,ACK,"Nantucket, MA: Nantucket Memorial",14100.0,PHL,"Philadelphia, PA",PA,0.0,0.0,0.0,0.0,0.0,1238.0,1855.0,1806.0,308.0,0.0,0.0,0.0,5207.0
