AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
19393.0,Southwest Airlines Co.,612.0,12954.0,LGB,"Long Beach, CA",CA,703.0,690.0,714.0,710.0,745.0,696.0,704.0,702.0,707.0,748.0,796.0,650.0,8565.0
19393.0,Southwest Airlines Co.,612.0,12992.0,LIT,"Little Rock, AR",AR,81.0,78.0,106.0,118.0,125.0,65.0,59.0,58.0,87.0,91.0,86.0,80.0,1034.0
19393.0,Southwest Airlines Co.,612.0,13158.0,MAF,"Midland/Odessa, TX",TX,217.0,191.0,249.0,269.0,287.0,253.0,254.0,254.0,246.0,268.0,273.0,227.0,2988.0
19393.0,Southwest Airlines Co.,612.0,13198.0,MCI,"Kansas City, MO",MO,912.0,886.0,970.0,1067.0,1117.0,1216.0,1311.0,1301.0,1260.0,1318.0,1125.0,898.0,13381.0
19393.0,Southwest Airlines Co.,612.0,13203.0,MCN,"Macon, GA",GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,13204.0,MCO,"Orlando, FL",FL,1656.0,1475.0,1983.0,1906.0,2141.0,1689.0,1776.0,1746.0,1553.0,1728.0,1447.0,1431.0,20531.0
19393.0,Southwest Airlines Co.,612.0,13232.0,MDW,"Chicago, IL",IL,2386.0,2228.0,2426.0,2651.0,2856.0,3216.0,3558.0,3355.0,2908.0,2724.0,2818.0,2549.0,33675.0
19393.0,Southwest Airlines Co.,612.0,13244.0,MEM,"Memphis, TN",TN,196.0,180.0,201.0,116.0,125.0,120.0,150.0,152.0,123.0,149.0,129.0,119.0,1760.0
19393.0,Southwest Airlines Co.,612.0,13296.0,MHT,"Manchester, NH",NH,74.0,62.0,133.0,125.0,133.0,100.0,115.0,116.0,174.0,191.0,159.0,149.0,1531.0
19393.0,Southwest Airlines Co.,612.0,13303.0,MIA,"Miami, FL",FL,372.0,245.0,244.0,321.0,383.0,210.0,228.0,227.0,254.0,214.0,152.0,111.0,2961.0
19393.0,Southwest Airlines Co.,612.0,13342.0,MKE,"Milwaukee, WI",WI,474.0,445.0,540.0,408.0,475.0,285.0,259.0,251.0,339.0,374.0,327.0,297.0,4474.0
19393.0,Southwest Airlines Co.,612.0,13360.0,MLB,"Melbourne, FL",FL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,13487.0,MSP,"Minneapolis, MN",MN,178.0,212.0,263.0,176.0,179.0,348.0,372.0,350.0,286.0,259.0,238.0,191.0,3052.0
19393.0,Southwest Airlines Co.,612.0,13495.0,MSY,"New Orleans, LA",LA,813.0,807.0,851.0,824.0,901.0,803.0,834.0,859.0,838.0,925.0,666.0,571.0,9692.0
19393.0,Southwest Airlines Co.,612.0,13502.0,MTJ,"Montrose/Delta, CO",CO,80.0,81.0,94.0,35.0,31.0,31.0,33.0,34.0,30.0,30.0,30.0,58.0,567.0
19393.0,Southwest Airlines Co.,612.0,13577.0,MYR,"Myrtle Beach, SC",SC,123.0,109.0,163.0,225.0,244.0,226.0,237.0,236.0,168.0,169.0,96.0,72.0,2068.0
19393.0,Southwest Airlines Co.,612.0,13796.0,OAK,"Oakland, CA",CA,1504.0,1573.0,1615.0,1703.0,1781.0,2315.0,2458.0,2494.0,2142.0,2251.0,2032.0,1769.0,23637.0
19393.0,Southwest Airlines Co.,612.0,13851.0,OKC,"Oklahoma City, OK",OK,221.0,196.0,295.0,259.0,295.0,416.0,443.0,460.0,329.0,322.0,286.0,249.0,3771.0
19393.0,Southwest Airlines Co.,612.0,13871.0,OMA,"Omaha, NE",NE,308.0,328.0,351.0,351.0,421.0,464.0,495.0,473.0,409.0,393.0,303.0,241.0,4537.0
19393.0,Southwest Airlines Co.,612.0,13891.0,ONT,"Ontario, CA",CA,486.0,498.0,541.0,663.0,697.0,539.0,521.0,538.0,685.0,688.0,610.0,483.0,6949.0
19393.0,Southwest Airlines Co.,612.0,13930.0,ORD,"Chicago, IL",IL,669.0,647.0,732.0,764.0,808.0,778.0,783.0,754.0,765.0,827.0,651.0,548.0,8726.0
19393.0,Southwest Airlines Co.,612.0,13931.0,ORF,"Norfolk, VA",VA,109.0,117.0,90.0,60.0,56.0,68.0,70.0,67.0,106.0,115.0,118.0,100.0,1076.0
19393.0,Southwest Airlines Co.,612.0,14027.0,PBI,"West Palm Beach/Palm Beach, FL",FL,95.0,93.0,97.0,113.0,94.0,74.0,73.0,70.0,66.0,66.0,53.0,47.0,941.0
19393.0,Southwest Airlines Co.,612.0,14057.0,PDX,"Portland, OR",OR,317.0,318.0,415.0,398.0,425.0,517.0,543.0,548.0,600.0,608.0,430.0,337.0,5456.0
19393.0,Southwest Airlines Co.,612.0,14100.0,PHL,"Philadelphia, PA",PA,154.0,143.0,152.0,165.0,206.0,211.0,220.0,220.0,215.0,211.0,140.0,111.0,2148.0
19393.0,Southwest Airlines Co.,612.0,14107.0,PHX,"Phoenix, AZ",AZ,2565.0,2560.0,2929.0,2737.0,2860.0,2685.0,2725.0,2686.0,2949.0,3090.0,2824.0,2588.0,33198.0
19393.0,Southwest Airlines Co.,612.0,14122.0,PIT,"Pittsburgh, PA",PA,350.0,308.0,367.0,393.0,425.0,360.0,474.0,432.0,352.0,325.0,291.0,243.0,4320.0
19393.0,Southwest Airlines Co.,612.0,14193.0,PNS,"Pensacola, FL",FL,108.0,85.0,129.0,137.0,142.0,170.0,178.0,177.0,63.0,55.0,56.0,46.0,1346.0
19393.0,Southwest Airlines Co.,612.0,14262.0,PSP,"Palm Springs, CA",CA,211.0,182.0,211.0,202.0,209.0,160.0,176.0,186.0,154.0,156.0,210.0,189.0,2246.0
19393.0,Southwest Airlines Co.,612.0,14288.0,PUB,"Pueblo, CO",CO,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
19393.0,Southwest Airlines Co.,612.0,14307.0,PVD,"Providence, RI",RI,97.0,70.0,190.0,220.0,234.0,206.0,311.0,322.0,208.0,202.0,179.0,151.0,2390.0
19393.0,Southwest Airlines Co.,612.0,14321.0,PWM,"Portland, ME",ME,56.0,58.0,85.0,83.0,87.0,138.0,158.0,155.0,62.0,37.0,54.0,49.0,1022.0
19393.0,Southwest Airlines Co.,612.0,14492.0,RDU,"Raleigh/Durham, NC",NC,186.0,219.0,305.0,318.0,323.0,220.0,221.0,212.0,263.0,252.0,159.0,139.0,2817.0
19393.0,Southwest Airlines Co.,612.0,14524.0,RIC,"Richmond, VA",VA,67.0,51.0,83.0,60.0,63.0,39.0,41.0,38.0,79.0,88.0,74.0,54.0,737.0
19393.0,Southwest Airlines Co.,612.0,14570.0,RNO,"Reno, NV",NV,311.0,322.0,311.0,321.0,331.0,346.0,398.0,410.0,382.0,384.0,455.0,378.0,4349.0
19393.0,Southwest Airlines Co.,612.0,14576.0,ROC,"Rochester, NY",NY,33.0,16.0,55.0,43.0,39.0,73.0,61.0,71.0,55.0,71.0,76.0,63.0,656.0
19393.0,Southwest Airlines Co.,612.0,14635.0,RSW,"Fort Myers, FL",FL,546.0,528.0,615.0,539.0,486.0,333.0,346.0,329.0,237.0,40.0,301.0,230.0,4530.0
19393.0,Southwest Airlines Co.,612.0,14679.0,SAN,"San Diego, CA",CA,851.0,866.0,1180.0,1453.0,1534.0,1994.0,2088.0,2124.0,2224.0,2257.0,2098.0,1652.0,20321.0
19393.0,Southwest Airlines Co.,612.0,14683.0,SAT,"San Antonio, TX",TX,453.0,449.0,528.0,590.0,624.0,674.0,701.0,734.0,690.0,685.0,601.0,528.0,7257.0
19393.0,Southwest Airlines Co.,612.0,14685.0,SAV,"Savannah, GA",GA,144.0,131.0,115.0,109.0,111.0,119.0,121.0,119.0,115.0,133.0,60.0,46.0,1323.0
19393.0,Southwest Airlines Co.,612.0,14689.0,SBA,"Santa Barbara, CA",CA,129.0,104.0,123.0,137.0,143.0,166.0,171.0,175.0,110.0,106.0,123.0,99.0,1586.0
19393.0,Southwest Airlines Co.,612.0,14730.0,SDF,"Louisville, KY",KY,262.0,258.0,273.0,180.0,193.0,256.0,248.0,263.0,206.0,227.0,208.0,177.0,2751.0
19393.0,Southwest Airlines Co.,612.0,14747.0,SEA,"Seattle, WA",WA,277.0,286.0,422.0,476.0,544.0,587.0,621.0,610.0,499.0,549.0,339.0,297.0,5507.0
19393.0,Southwest Airlines Co.,612.0,14771.0,SFO,"San Francisco, CA",CA,376.0,355.0,443.0,640.0,678.0,635.0,627.0,633.0,681.0,659.0,609.0,510.0,6846.0
19393.0,Southwest Airlines Co.,612.0,14831.0,SJC,"San Jose, CA",CA,1174.0,1187.0,1504.0,1586.0,1670.0,1983.0,2076.0,2130.0,2090.0,2192.0,2035.0,1687.0,21314.0
19393.0,Southwest Airlines Co.,612.0,14843.0,SJU,"San Juan, PR",PR,90.0,117.0,114.0,81.0,86.0,22.0,15.0,13.0,25.0,10.0,20.0,18.0,611.0
19393.0,Southwest Airlines Co.,612.0,14869.0,SLC,"Salt Lake City, UT",UT,359.0,292.0,383.0,486.0,506.0,567.0,602.0,598.0,631.0,560.0,498.0,454.0,5936.0
19393.0,Southwest Airlines Co.,612.0,14893.0,SMF,"Sacramento, CA",CA,1317.0,1398.0,1529.0,1993.0,2139.0,2123.0,2160.0,2198.0,2286.0,2367.0,1991.0,1577.0,23078.0
19393.0,Southwest Airlines Co.,612.0,14908.0,SNA,"Santa Ana, CA",CA,1265.0,1202.0,1301.0,1261.0,1322.0,1124.0,1125.0,1119.0,1276.0,1311.0,1389.0,1181.0,14876.0
19393.0,Southwest Airlines Co.,612.0,14960.0,SPS,"Wichita Falls, TX",TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,14986.0,SRQ,"Sarasota/Bradenton, FL",FL,339.0,267.0,348.0,211.0,205.0,92.0,82.0,86.0,65.0,80.0,84.0,84.0,1943.0
19393.0,Southwest Airlines Co.,612.0,15016.0,STL,"St. Louis, MO",MO,1319.0,1129.0,1521.0,1622.0,1785.0,1629.0,1740.0,1763.0,1532.0,1575.0,1420.0,1198.0,18233.0
19393.0,Southwest Airlines Co.,612.0,15096.0,SYR,"Syracuse, NY",NY,73.0,70.0,76.0,40.0,39.0,66.0,60.0,61.0,57.0,59.0,58.0,42.0,701.0
19393.0,Southwest Airlines Co.,612.0,15304.0,TPA,"Tampa, FL",FL,1049.0,973.0,1291.0,1146.0,1157.0,987.0,1117.0,1088.0,991.0,1157.0,946.0,932.0,12834.0
19393.0,Southwest Airlines Co.,612.0,15370.0,TUL,"Tulsa, OK",OK,196.0,200.0,229.0,177.0,175.0,303.0,324.0,322.0,296.0,281.0,256.0,221.0,2980.0
19393.0,Southwest Airlines Co.,612.0,15376.0,TUS,"Tucson, AZ",AZ,169.0,189.0,145.0,117.0,118.0,119.0,144.0,147.0,102.0,106.0,119.0,117.0,1592.0
19393.0,Southwest Airlines Co.,612.0,15570.0,VCV,"Victorville, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,15624.0,VPS,"Valparaiso, FL",FL,126.0,127.0,150.0,156.0,137.0,131.0,138.0,133.0,120.0,125.0,44.0,30.0,1417.0
19393.0,Southwest Airlines Co.,614.0,10140.0,ABQ,"Albuquerque, NM",NM,159.0,126.0,182.0,201.0,220.0,310.0,337.0,333.0,215.0,224.0,290.0,294.0,2891.0
19393.0,Southwest Airlines Co.,614.0,10185.0,AEX,"Alexandria, LA",LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19393.0,Southwest Airlines Co.,614.0,10257.0,ALB,"Albany, NY",NY,102.0,110.0,123.0,122.0,134.0,121.0,124.0,115.0,174.0,198.0,128.0,88.0,1539.0
19393.0,Southwest Airlines Co.,614.0,10279.0,AMA,"Amarillo, TX",TX,20.0,4.0,2.0,1.0,2.0,4.0,2.0,5.0,23.0,27.0,19.0,10.0,119.0
19393.0,Southwest Airlines Co.,614.0,10397.0,ATL,"Atlanta, GA",GA,751.0,796.0,838.0,1016.0,1073.0,1049.0,1089.0,1068.0,958.0,1081.0,1399.0,1313.0,12431.0
19393.0,Southwest Airlines Co.,614.0,10423.0,AUS,"Austin, TX",TX,529.0,524.0,775.0,1074.0,1167.0,838.0,825.0,808.0,907.0,1047.0,1127.0,1059.0,10680.0
19393.0,Southwest Airlines Co.,614.0,10529.0,BDL,"Hartford, CT",CT,167.0,170.0,126.0,69.0,61.0,151.0,167.0,162.0,173.0,184.0,213.0,209.0,1852.0
19393.0,Southwest Airlines Co.,614.0,10599.0,BHM,"Birmingham, AL",AL,90.0,73.0,76.0,54.0,62.0,121.0,140.0,135.0,150.0,142.0,135.0,110.0,1288.0
19393.0,Southwest Airlines Co.,614.0,10666.0,BLI,"Bellingham, WA",WA,2.0,4.0,1.0,0.0,0.0,21.0,29.0,27.0,5.0,4.0,1.0,0.0,94.0
19393.0,Southwest Airlines Co.,614.0,10676.0,BLV,"Belleville, IL",IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,614.0,10693.0,BNA,"Nashville, TN",TN,803.0,789.0,836.0,948.0,988.0,1148.0,1257.0,1224.0,1353.0,1591.0,1485.0,1274.0,13696.0
19393.0,Southwest Airlines Co.,614.0,10713.0,BOI,"Boise, ID",ID,62.0,53.0,35.0,52.0,54.0,95.0,109.0,108.0,110.0,124.0,127.0,115.0,1044.0
19393.0,Southwest Airlines Co.,614.0,10721.0,BOS,"Boston, MA",MA,68.0,86.0,139.0,111.0,111.0,224.0,221.0,233.0,210.0,221.0,216.0,174.0,2014.0
19393.0,Southwest Airlines Co.,614.0,10732.0,BQN,"Aguadilla, PR",PR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,614.0,10781.0,BTR,"Baton Rouge, LA",LA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,614.0,10792.0,BUF,"Buffalo, NY",NY,108.0,108.0,92.0,87.0,102.0,151.0,173.0,193.0,124.0,122.0,132.0,123.0,1515.0
19393.0,Southwest Airlines Co.,614.0,10800.0,BUR,"Burbank, CA",CA,183.0,174.0,206.0,85.0,72.0,13.0,2.0,5.0,6.0,3.0,1.0,5.0,755.0
19393.0,Southwest Airlines Co.,614.0,10821.0,BWI,"Baltimore, MD",MD,1616.0,1682.0,1728.0,1657.0,1749.0,1917.0,2039.0,2073.0,2083.0,2426.0,2423.0,2271.0,23664.0
19393.0,Southwest Airlines Co.,614.0,10849.0,BZN,"Bozeman, MT",MT,35.0,21.0,28.0,35.0,53.0,62.0,57.0,59.0,40.0,39.0,27.0,27.0,483.0
19393.0,Southwest Airlines Co.,614.0,10994.0,CHS,"Charleston, SC",SC,49.0,36.0,73.0,37.0,34.0,35.0,35.0,35.0,101.0,108.0,120.0,112.0,775.0
19393.0,Southwest Airlines Co.,614.0,11042.0,CLE,"Cleveland, OH",OH,70.0,33.0,68.0,107.0,115.0,107.0,115.0,111.0,116.0,123.0,122.0,113.0,1200.0
19393.0,Southwest Airlines Co.,614.0,11057.0,CLT,"Charlotte, NC",NC,88.0,95.0,129.0,150.0,163.0,123.0,129.0,155.0,122.0,188.0,148.0,124.0,1614.0
