AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
19393.0,Southwest Airlines Co.,612.0,13495.0,MSY,"New Orleans, LA",LA,1368.0,1382.0,1226.0,405.0,415.0,628.0,756.0,823.0,397.0,420.0,584.0,448.0,8852.0
19393.0,Southwest Airlines Co.,612.0,13502.0,MTJ,"Montrose/Delta, CO",CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
19393.0,Southwest Airlines Co.,612.0,13796.0,OAK,"Oakland, CA",CA,2528.0,2332.0,2103.0,660.0,737.0,1123.0,1596.0,1291.0,656.0,628.0,830.0,828.0,15312.0
19393.0,Southwest Airlines Co.,612.0,13851.0,OKC,"Oklahoma City, OK",OK,471.0,397.0,357.0,143.0,155.0,264.0,398.0,355.0,266.0,293.0,305.0,275.0,3679.0
19393.0,Southwest Airlines Co.,612.0,13871.0,OMA,"Omaha, NE",NE,476.0,437.0,402.0,176.0,140.0,285.0,351.0,359.0,291.0,291.0,304.0,273.0,3785.0
19393.0,Southwest Airlines Co.,612.0,13891.0,ONT,"Ontario, CA",CA,926.0,860.0,793.0,273.0,165.0,404.0,682.0,564.0,236.0,218.0,422.0,413.0,5956.0
19393.0,Southwest Airlines Co.,612.0,13931.0,ORF,"Norfolk, VA",VA,160.0,142.0,154.0,69.0,84.0,108.0,219.0,91.0,83.0,112.0,146.0,140.0,1508.0
19393.0,Southwest Airlines Co.,612.0,14027.0,PBI,"West Palm Beach/Palm Beach, FL",FL,199.0,161.0,124.0,53.0,28.0,63.0,68.0,86.0,91.0,93.0,43.0,34.0,1043.0
19393.0,Southwest Airlines Co.,612.0,14057.0,PDX,"Portland, OR",OR,672.0,621.0,608.0,266.0,242.0,356.0,361.0,447.0,239.0,170.0,251.0,270.0,4503.0
19393.0,Southwest Airlines Co.,612.0,14100.0,PHL,"Philadelphia, PA",PA,270.0,209.0,295.0,193.0,155.0,226.0,265.0,275.0,116.0,124.0,133.0,142.0,2403.0
19393.0,Southwest Airlines Co.,612.0,14107.0,PHX,"Phoenix, AZ",AZ,3631.0,3452.0,3441.0,1357.0,1074.0,1611.0,2747.0,2787.0,1984.0,2045.0,2360.0,2069.0,28558.0
19393.0,Southwest Airlines Co.,612.0,14122.0,PIT,"Pittsburgh, PA",PA,561.0,488.0,579.0,274.0,114.0,207.0,388.0,403.0,198.0,229.0,306.0,230.0,3977.0
19393.0,Southwest Airlines Co.,612.0,14193.0,PNS,"Pensacola, FL",FL,90.0,86.0,101.0,68.0,46.0,122.0,230.0,265.0,167.0,142.0,97.0,100.0,1514.0
19393.0,Southwest Airlines Co.,612.0,14262.0,PSP,"Palm Springs, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,165.0,253.0
19393.0,Southwest Airlines Co.,612.0,14307.0,PVD,"Providence, RI",RI,325.0,299.0,304.0,193.0,102.0,168.0,200.0,254.0,172.0,188.0,95.0,60.0,2360.0
19393.0,Southwest Airlines Co.,612.0,14321.0,PWM,"Portland, ME",ME,89.0,81.0,63.0,33.0,56.0,69.0,93.0,115.0,95.0,102.0,79.0,72.0,947.0
19393.0,Southwest Airlines Co.,612.0,14492.0,RDU,"Raleigh/Durham, NC",NC,579.0,545.0,548.0,272.0,164.0,306.0,415.0,329.0,252.0,251.0,264.0,162.0,4087.0
19393.0,Southwest Airlines Co.,612.0,14524.0,RIC,"Richmond, VA",VA,97.0,95.0,78.0,35.0,57.0,78.0,79.0,48.0,53.0,62.0,69.0,62.0,813.0
19393.0,Southwest Airlines Co.,612.0,14570.0,RNO,"Reno, NV",NV,503.0,494.0,438.0,187.0,217.0,220.0,150.0,341.0,213.0,190.0,231.0,193.0,3377.0
19393.0,Southwest Airlines Co.,612.0,14576.0,ROC,"Rochester, NY",NY,132.0,119.0,99.0,32.0,41.0,77.0,87.0,68.0,60.0,62.0,70.0,64.0,911.0
19393.0,Southwest Airlines Co.,612.0,14635.0,RSW,"Fort Myers, FL",FL,428.0,485.0,609.0,298.0,126.0,191.0,373.0,398.0,292.0,496.0,663.0,543.0,4902.0
19393.0,Southwest Airlines Co.,612.0,14679.0,SAN,"San Diego, CA",CA,2520.0,2398.0,2125.0,729.0,683.0,686.0,860.0,1048.0,626.0,574.0,800.0,554.0,13603.0
19393.0,Southwest Airlines Co.,612.0,14683.0,SAT,"San Antonio, TX",TX,1086.0,1017.0,927.0,345.0,212.0,394.0,539.0,574.0,373.0,391.0,500.0,434.0,6792.0
19393.0,Southwest Airlines Co.,612.0,14730.0,SDF,"Louisville, KY",KY,266.0,225.0,237.0,108.0,168.0,212.0,254.0,251.0,186.0,226.0,249.0,207.0,2589.0
19393.0,Southwest Airlines Co.,612.0,14747.0,SEA,"Seattle, WA",WA,444.0,380.0,418.0,163.0,243.0,377.0,471.0,501.0,228.0,180.0,267.0,295.0,3967.0
19393.0,Southwest Airlines Co.,612.0,14771.0,SFO,"San Francisco, CA",CA,958.0,970.0,853.0,252.0,125.0,317.0,622.0,536.0,331.0,310.0,194.0,151.0,5619.0
19393.0,Southwest Airlines Co.,612.0,14831.0,SJC,"San Jose, CA",CA,2331.0,2175.0,1876.0,575.0,552.0,817.0,1224.0,992.0,562.0,525.0,540.0,432.0,12601.0
19393.0,Southwest Airlines Co.,612.0,14843.0,SJU,"San Juan, PR",PR,42.0,39.0,39.0,34.0,77.0,100.0,240.0,218.0,159.0,158.0,215.0,244.0,1565.0
19393.0,Southwest Airlines Co.,612.0,14869.0,SLC,"Salt Lake City, UT",UT,829.0,816.0,680.0,326.0,161.0,276.0,519.0,446.0,259.0,254.0,434.0,397.0,5397.0
19393.0,Southwest Airlines Co.,612.0,14893.0,SMF,"Sacramento, CA",CA,2098.0,1947.0,1694.0,632.0,677.0,924.0,1393.0,1304.0,590.0,545.0,925.0,787.0,13516.0
19393.0,Southwest Airlines Co.,612.0,14908.0,SNA,"Santa Ana, CA",CA,1152.0,1070.0,970.0,310.0,340.0,548.0,846.0,775.0,250.0,155.0,357.0,351.0,7124.0
19393.0,Southwest Airlines Co.,612.0,15016.0,STL,"St. Louis, MO",MO,2270.0,2140.0,2075.0,867.0,758.0,1260.0,2027.0,2103.0,1213.0,1244.0,1345.0,1212.0,18514.0
19393.0,Southwest Airlines Co.,612.0,15304.0,TPA,"Tampa, FL",FL,1687.0,1668.0,1730.0,757.0,494.0,810.0,1118.0,1034.0,724.0,925.0,895.0,736.0,12578.0
19393.0,Southwest Airlines Co.,612.0,15370.0,TUL,"Tulsa, OK",OK,364.0,332.0,305.0,104.0,67.0,143.0,262.0,244.0,190.0,193.0,189.0,159.0,2552.0
19393.0,Southwest Airlines Co.,612.0,15376.0,TUS,"Tucson, AZ",AZ,322.0,334.0,276.0,114.0,82.0,167.0,239.0,181.0,99.0,128.0,204.0,170.0,2316.0
19393.0,Southwest Airlines Co.,612.0,16101.0,YKM,"Yakima, WA",WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19393.0,Southwest Airlines Co.,614.0,10140.0,ABQ,"Albuquerque, NM",NM,121.0,128.0,111.0,110.0,59.0,125.0,97.0,175.0,150.0,124.0,75.0,81.0,1356.0
19393.0,Southwest Airlines Co.,614.0,10194.0,AFW,"Dallas/Fort Worth, TX",TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,614.0,10257.0,ALB,"Albany, NY",NY,83.0,81.0,134.0,59.0,45.0,93.0,30.0,93.0,44.0,31.0,23.0,12.0,728.0
19393.0,Southwest Airlines Co.,614.0,10279.0,AMA,"Amarillo, TX",TX,0.0,3.0,0.0,8.0,5.0,3.0,3.0,3.0,13.0,1.0,1.0,1.0,41.0
19393.0,Southwest Airlines Co.,614.0,10397.0,ATL,"Atlanta, GA",GA,705.0,651.0,589.0,433.0,347.0,484.0,454.0,694.0,472.0,339.0,381.0,364.0,5913.0
19393.0,Southwest Airlines Co.,614.0,10423.0,AUS,"Austin, TX",TX,527.0,484.0,456.0,325.0,263.0,303.0,336.0,392.0,367.0,371.0,456.0,450.0,4730.0
19393.0,Southwest Airlines Co.,614.0,10529.0,BDL,"Hartford, CT",CT,199.0,199.0,126.0,83.0,104.0,145.0,145.0,164.0,68.0,31.0,68.0,38.0,1370.0
19393.0,Southwest Airlines Co.,614.0,10599.0,BHM,"Birmingham, AL",AL,74.0,79.0,73.0,49.0,14.0,3.0,6.0,1.0,1.0,1.0,7.0,3.0,311.0
19393.0,Southwest Airlines Co.,614.0,10693.0,BNA,"Nashville, TN",TN,742.0,686.0,643.0,414.0,516.0,813.0,907.0,896.0,952.0,983.0,796.0,740.0,9088.0
19393.0,Southwest Airlines Co.,614.0,10713.0,BOI,"Boise, ID",ID,16.0,17.0,60.0,43.0,20.0,38.0,33.0,10.0,74.0,116.0,28.0,11.0,466.0
19393.0,Southwest Airlines Co.,614.0,10721.0,BOS,"Boston, MA",MA,210.0,167.0,163.0,131.0,159.0,197.0,242.0,205.0,154.0,153.0,164.0,132.0,2077.0
19393.0,Southwest Airlines Co.,614.0,10792.0,BUF,"Buffalo, NY",NY,92.0,71.0,119.0,75.0,53.0,67.0,102.0,114.0,58.0,30.0,82.0,76.0,939.0
19393.0,Southwest Airlines Co.,614.0,10800.0,BUR,"Burbank, CA",CA,63.0,50.0,59.0,62.0,67.0,93.0,79.0,49.0,194.0,245.0,134.0,121.0,1216.0
19393.0,Southwest Airlines Co.,614.0,10821.0,BWI,"Baltimore, MD",MD,1314.0,1155.0,1567.0,977.0,952.0,1379.0,1482.0,1598.0,1230.0,1142.0,1649.0,1704.0,16149.0
19393.0,Southwest Airlines Co.,614.0,10994.0,CHS,"Charleston, SC",SC,27.0,16.0,31.0,20.0,14.0,97.0,79.0,44.0,8.0,0.0,6.0,3.0,345.0
19393.0,Southwest Airlines Co.,614.0,11042.0,CLE,"Cleveland, OH",OH,74.0,73.0,55.0,60.0,36.0,85.0,124.0,111.0,91.0,93.0,59.0,44.0,905.0
19393.0,Southwest Airlines Co.,614.0,11057.0,CLT,"Charlotte, NC",NC,49.0,47.0,36.0,35.0,19.0,27.0,2.0,101.0,24.0,1.0,3.0,1.0,345.0
19393.0,Southwest Airlines Co.,614.0,11066.0,CMH,"Columbus, OH",OH,258.0,236.0,170.0,126.0,167.0,188.0,153.0,105.0,156.0,150.0,178.0,145.0,2032.0
19393.0,Southwest Airlines Co.,614.0,11109.0,COS,"Colorado Springs, CO",CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0
19393.0,Southwest Airlines Co.,614.0,11140.0,CRP,"Corpus Christi, TX",TX,3.0,14.0,5.0,4.0,3.0,3.0,0.0,15.0,2.0,0.0,17.0,10.0,76.0
19393.0,Southwest Airlines Co.,614.0,11193.0,CVG,"Cincinnati, OH",KY,31.0,25.0,31.0,35.0,33.0,8.0,2.0,2.0,0.0,0.0,51.0,45.0,263.0
19393.0,Southwest Airlines Co.,614.0,11259.0,DAL,"Dallas, TX",TX,1333.0,1227.0,1137.0,814.0,800.0,1089.0,969.0,1247.0,1393.0,1527.0,1223.0,1153.0,13912.0
19393.0,Southwest Airlines Co.,614.0,11278.0,DCA,"Washington, DC",VA,189.0,168.0,184.0,142.0,49.0,25.0,42.0,112.0,20.0,1.0,16.0,9.0,957.0
19393.0,Southwest Airlines Co.,614.0,11292.0,DEN,"Denver, CO",CO,1567.0,1376.0,1414.0,867.0,1445.0,2220.0,2476.0,2642.0,2771.0,2788.0,2116.0,2240.0,23922.0
19393.0,Southwest Airlines Co.,614.0,11423.0,DSM,"Des Moines, IA",IA,5.0,5.0,16.0,21.0,28.0,26.0,0.0,19.0,31.0,14.0,29.0,33.0,227.0
19393.0,Southwest Airlines Co.,614.0,11433.0,DTW,"Detroit, MI",MI,78.0,77.0,75.0,62.0,76.0,73.0,31.0,118.0,126.0,124.0,121.0,102.0,1063.0
19393.0,Southwest Airlines Co.,614.0,11481.0,ECP,"Panama City, FL",FL,26.0,29.0,10.0,34.0,43.0,132.0,94.0,55.0,31.0,2.0,19.0,13.0,488.0
19393.0,Southwest Airlines Co.,614.0,11540.0,ELP,"El Paso, TX",TX,49.0,44.0,39.0,42.0,16.0,68.0,6.0,60.0,63.0,63.0,49.0,55.0,554.0
19393.0,Southwest Airlines Co.,614.0,11697.0,FLL,"Fort Lauderdale, FL",FL,786.0,725.0,755.0,327.0,219.0,291.0,276.0,250.0,123.0,119.0,310.0,337.0,4518.0
19393.0,Southwest Airlines Co.,614.0,11884.0,GEG,"Spokane, WA",WA,79.0,73.0,61.0,54.0,12.0,26.0,107.0,52.0,78.0,92.0,45.0,33.0,712.0
19393.0,Southwest Airlines Co.,614.0,11986.0,GRR,"Grand Rapids, MI",MI,31.0,35.0,24.0,29.0,6.0,8.0,10.0,65.0,40.0,30.0,31.0,29.0,338.0
19393.0,Southwest Airlines Co.,614.0,11996.0,GSP,"Greer, SC",SC,3.0,0.0,2.0,19.0,7.0,6.0,3.0,65.0,15.0,0.0,8.0,4.0,132.0
19393.0,Southwest Airlines Co.,614.0,12173.0,HNL,"Honolulu, HI",HI,125.0,116.0,119.0,63.0,61.0,63.0,62.0,62.0,60.0,68.0,168.0,186.0,1153.0
19393.0,Southwest Airlines Co.,614.0,12191.0,HOU,"Houston, TX",TX,1181.0,1100.0,944.0,671.0,430.0,678.0,704.0,986.0,977.0,1021.0,835.0,793.0,10320.0
19393.0,Southwest Airlines Co.,614.0,12206.0,HRL,"Harlingen/San Benito, TX",TX,21.0,5.0,4.0,22.0,8.0,8.0,0.0,0.0,25.0,31.0,3.0,0.0,127.0
19393.0,Southwest Airlines Co.,614.0,12264.0,IAD,"Washington, DC",VA,81.0,77.0,57.0,27.0,7.0,16.0,93.0,69.0,10.0,1.0,2.0,0.0,440.0
19393.0,Southwest Airlines Co.,614.0,12278.0,ICT,"Wichita, KS",KS,19.0,20.0,9.0,31.0,10.0,4.0,2.0,1.0,25.0,30.0,8.0,4.0,163.0
19393.0,Southwest Airlines Co.,614.0,12339.0,IND,"Indianapolis, IN",IN,244.0,206.0,360.0,196.0,155.0,293.0,321.0,243.0,186.0,155.0,184.0,172.0,2715.0
19393.0,Southwest Airlines Co.,614.0,12391.0,ISP,"Islip, NY",NY,110.0,115.0,89.0,31.0,15.0,46.0,30.0,52.0,11.0,0.0,86.0,85.0,670.0
19393.0,Southwest Airlines Co.,614.0,12451.0,JAX,"Jacksonville, FL",FL,76.0,71.0,97.0,70.0,28.0,47.0,71.0,64.0,59.0,63.0,89.0,79.0,814.0
19393.0,Southwest Airlines Co.,614.0,12758.0,KOA,"Kona, HI",HI,13.0,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,142.0
19393.0,Southwest Airlines Co.,614.0,12889.0,LAS,"Las Vegas, NV",NV,1319.0,1252.0,1084.0,834.0,945.0,1279.0,1529.0,1726.0,2011.0,2043.0,1500.0,1317.0,16839.0
19393.0,Southwest Airlines Co.,614.0,12892.0,LAX,"Los Angeles, CA",CA,536.0,467.0,417.0,373.0,468.0,731.0,631.0,807.0,852.0,956.0,861.0,842.0,7941.0
19393.0,Southwest Airlines Co.,614.0,12896.0,LBB,"Lubbock, TX",TX,4.0,0.0,4.0,6.0,8.0,24.0,6.0,2.0,1.0,0.0,2.0,2.0,59.0
19393.0,Southwest Airlines Co.,614.0,12953.0,LGA,"New York, NY",NY,260.0,269.0,300.0,180.0,23.0,159.0,246.0,317.0,54.0,0.0,18.0,8.0,1834.0
19393.0,Southwest Airlines Co.,614.0,12954.0,LGB,"Long Beach, CA",CA,14.0,10.0,29.0,38.0,17.0,111.0,5.0,10.0,100.0,125.0,177.0,170.0,806.0
19393.0,Southwest Airlines Co.,614.0,12982.0,LIH,"Lihue, HI",HI,13.0,29.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,141.0
19393.0,Southwest Airlines Co.,614.0,12992.0,LIT,"Little Rock, AR",AR,30.0,29.0,32.0,39.0,12.0,24.0,4.0,1.0,1.0,1.0,15.0,7.0,195.0
