AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
19393.0,Southwest Airlines Co.,612.0,10849.0,BZN,"Bozeman, MT",MT,0.0,0.0,0.0,0.0,20.0,138.0,150.0,150.0,148.0,173.0,140.0,121.0,1040.0
19393.0,Southwest Airlines Co.,612.0,10994.0,CHS,"Charleston, SC",SC,155.0,118.0,164.0,184.0,203.0,291.0,335.0,321.0,206.0,192.0,210.0,206.0,2585.0
19393.0,Southwest Airlines Co.,612.0,11042.0,CLE,"Cleveland, OH",OH,242.0,203.0,223.0,174.0,139.0,249.0,265.0,293.0,218.0,235.0,215.0,196.0,2652.0
19393.0,Southwest Airlines Co.,612.0,11057.0,CLT,"Charlotte, NC",NC,175.0,141.0,111.0,98.0,102.0,131.0,150.0,142.0,152.0,111.0,87.0,97.0,1497.0
19393.0,Southwest Airlines Co.,612.0,11066.0,CMH,"Columbus, OH",OH,296.0,229.0,464.0,369.0,419.0,504.0,516.0,512.0,431.0,456.0,519.0,532.0,5247.0
19393.0,Southwest Airlines Co.,612.0,11109.0,COS,"Colorado Springs, CO",CO,0.0,0.0,230.0,383.0,392.0,292.0,284.0,291.0,312.0,295.0,292.0,284.0,3055.0
19393.0,Southwest Airlines Co.,612.0,11111.0,COU,"Columbia, MO",MO,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,11140.0,CRP,"Corpus Christi, TX",TX,59.0,50.0,56.0,58.0,66.0,46.0,45.0,42.0,53.0,76.0,75.0,68.0,694.0
19393.0,Southwest Airlines Co.,612.0,11193.0,CVG,"Cincinnati, OH",KY,136.0,119.0,149.0,147.0,171.0,147.0,162.0,152.0,126.0,193.0,170.0,162.0,1834.0
19393.0,Southwest Airlines Co.,612.0,11259.0,DAL,"Dallas, TX",TX,1962.0,1509.0,2994.0,2964.0,3050.0,3267.0,3537.0,3404.0,3412.0,3412.0,3208.0,3175.0,35894.0
19393.0,Southwest Airlines Co.,612.0,11278.0,DCA,"Washington, DC",VA,334.0,215.0,596.0,620.0,633.0,617.0,648.0,641.0,647.0,704.0,1138.0,1269.0,8062.0
19393.0,Southwest Airlines Co.,612.0,11292.0,DEN,"Denver, CO",CO,2516.0,1995.0,3231.0,3285.0,3478.0,3363.0,3573.0,3606.0,3836.0,3670.0,3404.0,3379.0,39336.0
19393.0,Southwest Airlines Co.,612.0,11423.0,DSM,"Des Moines, IA",IA,38.0,22.0,57.0,61.0,78.0,56.0,53.0,54.0,32.0,37.0,43.0,51.0,582.0
19393.0,Southwest Airlines Co.,612.0,11433.0,DTW,"Detroit, MI",MI,147.0,118.0,125.0,126.0,142.0,176.0,207.0,174.0,112.0,93.0,116.0,128.0,1664.0
19393.0,Southwest Airlines Co.,612.0,11481.0,ECP,"Panama City, FL",FL,100.0,74.0,197.0,243.0,258.0,364.0,413.0,397.0,207.0,116.0,122.0,120.0,2611.0
19393.0,Southwest Airlines Co.,612.0,11540.0,ELP,"El Paso, TX",TX,186.0,140.0,213.0,201.0,182.0,245.0,273.0,280.0,358.0,427.0,401.0,361.0,3267.0
19393.0,Southwest Airlines Co.,612.0,11603.0,EUG,"Eugene, OR",OR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,87.0,91.0,71.0,70.0,328.0
19393.0,Southwest Airlines Co.,612.0,11638.0,FAT,"Fresno, CA",CA,0.0,0.0,0.0,24.0,83.0,89.0,101.0,99.0,76.0,93.0,94.0,105.0,764.0
19393.0,Southwest Airlines Co.,612.0,11697.0,FLL,"Fort Lauderdale, FL",FL,570.0,423.0,935.0,869.0,892.0,821.0,834.0,829.0,731.0,798.0,847.0,877.0,9426.0
19393.0,Southwest Airlines Co.,612.0,11884.0,GEG,"Spokane, WA",WA,169.0,137.0,140.0,124.0,94.0,235.0,291.0,280.0,182.0,154.0,149.0,149.0,2104.0
19393.0,Southwest Airlines Co.,612.0,11986.0,GRR,"Grand Rapids, MI",MI,122.0,111.0,175.0,144.0,126.0,149.0,192.0,166.0,83.0,65.0,67.0,72.0,1472.0
19393.0,Southwest Airlines Co.,612.0,11996.0,GSP,"Greer, SC",SC,88.0,73.0,110.0,102.0,112.0,67.0,69.0,62.0,95.0,93.0,85.0,88.0,1044.0
19393.0,Southwest Airlines Co.,612.0,12094.0,HDN,"Hayden, CO",CO,100.0,93.0,92.0,34.0,23.0,36.0,43.0,40.0,32.0,38.0,39.0,67.0,637.0
19393.0,Southwest Airlines Co.,612.0,12191.0,HOU,"Houston, TX",TX,2135.0,1596.0,2512.0,2226.0,2225.0,2308.0,2514.0,2454.0,2514.0,2379.0,2238.0,2302.0,27403.0
19393.0,Southwest Airlines Co.,612.0,12206.0,HRL,"Harlingen/San Benito, TX",TX,63.0,49.0,82.0,70.0,63.0,82.0,88.0,89.0,97.0,116.0,107.0,101.0,1007.0
19393.0,Southwest Airlines Co.,612.0,12264.0,IAD,"Washington, DC",VA,79.0,55.0,136.0,128.0,124.0,64.0,62.0,63.0,59.0,112.0,132.0,128.0,1142.0
19393.0,Southwest Airlines Co.,612.0,12266.0,IAH,"Houston, TX",TX,0.0,0.0,0.0,281.0,460.0,393.0,411.0,396.0,320.0,429.0,443.0,426.0,3559.0
19393.0,Southwest Airlines Co.,612.0,12278.0,ICT,"Wichita, KS",KS,76.0,58.0,49.0,25.0,24.0,43.0,44.0,45.0,49.0,34.0,73.0,91.0,611.0
19393.0,Southwest Airlines Co.,612.0,12339.0,IND,"Indianapolis, IN",IN,294.0,226.0,533.0,470.0,528.0,491.0,530.0,547.0,358.0,469.0,492.0,491.0,5429.0
19393.0,Southwest Airlines Co.,612.0,12391.0,ISP,"Islip, NY",NY,44.0,29.0,103.0,116.0,134.0,103.0,113.0,124.0,117.0,98.0,144.0,181.0,1306.0
19393.0,Southwest Airlines Co.,612.0,12448.0,JAN,"Jackson/Vicksburg, MS",MS,0.0,0.0,0.0,0.0,0.0,133.0,170.0,158.0,185.0,180.0,180.0,183.0,1189.0
19393.0,Southwest Airlines Co.,612.0,12451.0,JAX,"Jacksonville, FL",FL,155.0,121.0,211.0,238.0,279.0,234.0,229.0,226.0,224.0,224.0,217.0,219.0,2577.0
19393.0,Southwest Airlines Co.,612.0,12889.0,LAS,"Las Vegas, NV",NV,1769.0,1411.0,2436.0,2105.0,2405.0,2685.0,2883.0,2944.0,2811.0,2967.0,2828.0,2773.0,30017.0
19393.0,Southwest Airlines Co.,612.0,12892.0,LAX,"Los Angeles, CA",CA,274.0,202.0,547.0,588.0,686.0,624.0,623.0,633.0,702.0,788.0,748.0,727.0,7142.0
19393.0,Southwest Airlines Co.,612.0,12896.0,LBB,"Lubbock, TX",TX,76.0,52.0,110.0,93.0,84.0,86.0,87.0,88.0,117.0,160.0,152.0,145.0,1250.0
19393.0,Southwest Airlines Co.,612.0,12953.0,LGA,"New York, NY",NY,282.0,194.0,449.0,483.0,469.0,457.0,503.0,449.0,540.0,632.0,933.0,1038.0,6429.0
19393.0,Southwest Airlines Co.,612.0,12954.0,LGB,"Long Beach, CA",CA,325.0,306.0,407.0,367.0,321.0,348.0,379.0,379.0,462.0,663.0,732.0,702.0,5391.0
19393.0,Southwest Airlines Co.,612.0,12992.0,LIT,"Little Rock, AR",AR,144.0,111.0,113.0,95.0,73.0,114.0,134.0,126.0,113.0,102.0,71.0,66.0,1262.0
19393.0,Southwest Airlines Co.,612.0,13158.0,MAF,"Midland/Odessa, TX",TX,129.0,98.0,149.0,118.0,122.0,194.0,225.0,219.0,181.0,219.0,226.0,221.0,2101.0
19393.0,Southwest Airlines Co.,612.0,13198.0,MCI,"Kansas City, MO",MO,549.0,467.0,702.0,583.0,734.0,964.0,1002.0,1007.0,889.0,919.0,1002.0,957.0,9775.0
19393.0,Southwest Airlines Co.,612.0,13204.0,MCO,"Orlando, FL",FL,942.0,726.0,1795.0,1956.0,2116.0,2069.0,2182.0,2158.0,1832.0,2093.0,1904.0,1822.0,21595.0
19393.0,Southwest Airlines Co.,612.0,13232.0,MDW,"Chicago, IL",IL,2218.0,1716.0,2879.0,2828.0,2759.0,3159.0,3617.0,3567.0,3114.0,3007.0,2579.0,2603.0,34046.0
19393.0,Southwest Airlines Co.,612.0,13244.0,MEM,"Memphis, TN",TN,223.0,152.0,223.0,186.0,189.0,213.0,233.0,227.0,189.0,204.0,212.0,213.0,2464.0
19393.0,Southwest Airlines Co.,612.0,13277.0,MGM,"Montgomery, AL",AL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,13296.0,MHT,"Manchester, NH",NH,43.0,26.0,83.0,138.0,164.0,128.0,124.0,145.0,144.0,151.0,114.0,104.0,1364.0
19393.0,Southwest Airlines Co.,612.0,13303.0,MIA,"Miami, FL",FL,296.0,233.0,459.0,524.0,579.0,480.0,494.0,475.0,438.0,488.0,497.0,506.0,5469.0
19393.0,Southwest Airlines Co.,612.0,13342.0,MKE,"Milwaukee, WI",WI,294.0,232.0,547.0,531.0,511.0,537.0,579.0,560.0,456.0,475.0,504.0,526.0,5752.0
19393.0,Southwest Airlines Co.,612.0,13487.0,MSP,"Minneapolis, MN",MN,103.0,68.0,214.0,194.0,178.0,282.0,311.0,329.0,260.0,225.0,170.0,175.0,2509.0
19393.0,Southwest Airlines Co.,612.0,13495.0,MSY,"New Orleans, LA",LA,433.0,351.0,549.0,542.0,572.0,816.0,895.0,791.0,308.0,898.0,879.0,818.0,7852.0
19393.0,Southwest Airlines Co.,612.0,13502.0,MTJ,"Montrose/Delta, CO",CO,101.0,80.0,91.0,34.0,23.0,38.0,41.0,40.0,31.0,36.0,39.0,72.0,626.0
19393.0,Southwest Airlines Co.,612.0,13577.0,MYR,"Myrtle Beach, SC",SC,0.0,0.0,0.0,0.0,54.0,231.0,257.0,254.0,238.0,235.0,166.0,160.0,1595.0
19393.0,Southwest Airlines Co.,612.0,13796.0,OAK,"Oakland, CA",CA,794.0,688.0,911.0,943.0,1069.0,1263.0,1389.0,1398.0,1515.0,1587.0,1454.0,1396.0,14407.0
19393.0,Southwest Airlines Co.,612.0,13829.0,OGD,"Ogden, UT",UT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,13851.0,OKC,"Oklahoma City, OK",OK,263.0,202.0,320.0,234.0,195.0,244.0,278.0,284.0,263.0,239.0,212.0,236.0,2970.0
19393.0,Southwest Airlines Co.,612.0,13871.0,OMA,"Omaha, NE",NE,236.0,205.0,342.0,310.0,358.0,389.0,391.0,386.0,351.0,288.0,280.0,288.0,3824.0
19393.0,Southwest Airlines Co.,612.0,13891.0,ONT,"Ontario, CA",CA,360.0,300.0,373.0,261.0,245.0,364.0,423.0,412.0,520.0,554.0,435.0,418.0,4665.0
19393.0,Southwest Airlines Co.,612.0,13930.0,ORD,"Chicago, IL",IL,0.0,217.0,460.0,471.0,495.0,620.0,689.0,666.0,659.0,738.0,756.0,777.0,6548.0
19393.0,Southwest Airlines Co.,612.0,13931.0,ORF,"Norfolk, VA",VA,167.0,144.0,101.0,86.0,122.0,108.0,124.0,119.0,161.0,126.0,105.0,117.0,1480.0
19393.0,Southwest Airlines Co.,612.0,14027.0,PBI,"West Palm Beach/Palm Beach, FL",FL,82.0,78.0,177.0,102.0,70.0,92.0,107.0,104.0,91.0,115.0,119.0,131.0,1268.0
19393.0,Southwest Airlines Co.,612.0,14057.0,PDX,"Portland, OR",OR,246.0,188.0,318.0,257.0,241.0,357.0,384.0,387.0,344.0,332.0,346.0,337.0,3737.0
19393.0,Southwest Airlines Co.,612.0,14100.0,PHL,"Philadelphia, PA",PA,183.0,136.0,183.0,102.0,80.0,164.0,179.0,210.0,145.0,161.0,175.0,175.0,1893.0
19393.0,Southwest Airlines Co.,612.0,14107.0,PHX,"Phoenix, AZ",AZ,1961.0,1582.0,2619.0,2271.0,2233.0,2377.0,2605.0,2603.0,2658.0,2497.0,2407.0,2428.0,28241.0
19393.0,Southwest Airlines Co.,612.0,14122.0,PIT,"Pittsburgh, PA",PA,199.0,157.0,284.0,320.0,423.0,391.0,384.0,381.0,409.0,530.0,460.0,399.0,4337.0
19393.0,Southwest Airlines Co.,612.0,14193.0,PNS,"Pensacola, FL",FL,72.0,53.0,138.0,158.0,240.0,270.0,272.0,245.0,171.0,128.0,133.0,135.0,2015.0
19393.0,Southwest Airlines Co.,612.0,14262.0,PSP,"Palm Springs, CA",CA,161.0,136.0,172.0,176.0,182.0,149.0,145.0,143.0,156.0,192.0,228.0,236.0,2076.0
19393.0,Southwest Airlines Co.,612.0,14288.0,PUB,"Pueblo, CO",CO,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0
19393.0,Southwest Airlines Co.,612.0,14307.0,PVD,"Providence, RI",RI,75.0,48.0,173.0,210.0,137.0,156.0,207.0,191.0,114.0,176.0,180.0,164.0,1831.0
19393.0,Southwest Airlines Co.,612.0,14314.0,PVU,"Provo, UT",UT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
19393.0,Southwest Airlines Co.,612.0,14321.0,PWM,"Portland, ME",ME,66.0,47.0,82.0,49.0,39.0,47.0,91.0,89.0,43.0,15.0,59.0,73.0,700.0
19393.0,Southwest Airlines Co.,612.0,14492.0,RDU,"Raleigh/Durham, NC",NC,129.0,82.0,149.0,231.0,233.0,196.0,199.0,194.0,309.0,289.0,194.0,181.0,2386.0
19393.0,Southwest Airlines Co.,612.0,14524.0,RIC,"Richmond, VA",VA,61.0,51.0,41.0,35.0,67.0,98.0,103.0,98.0,109.0,121.0,76.0,76.0,936.0
19393.0,Southwest Airlines Co.,612.0,14570.0,RNO,"Reno, NV",NV,161.0,109.0,293.0,281.0,262.0,354.0,419.0,416.0,413.0,379.0,330.0,290.0,3707.0
19393.0,Southwest Airlines Co.,612.0,14576.0,ROC,"Rochester, NY",NY,61.0,48.0,48.0,54.0,67.0,45.0,45.0,67.0,80.0,66.0,54.0,61.0,696.0
19393.0,Southwest Airlines Co.,612.0,14635.0,RSW,"Fort Myers, FL",FL,584.0,478.0,834.0,632.0,566.0,565.0,588.0,567.0,395.0,444.0,591.0,595.0,6839.0
19393.0,Southwest Airlines Co.,612.0,14679.0,SAN,"San Diego, CA",CA,414.0,315.0,736.0,592.0,692.0,921.0,996.0,1008.0,1170.0,1211.0,974.0,886.0,9915.0
19393.0,Southwest Airlines Co.,612.0,14683.0,SAT,"San Antonio, TX",TX,378.0,242.0,525.0,477.0,473.0,494.0,502.0,531.0,602.0,535.0,471.0,466.0,5696.0
19393.0,Southwest Airlines Co.,612.0,14685.0,SAV,"Savannah, GA",GA,0.0,0.0,122.0,179.0,188.0,167.0,181.0,172.0,170.0,157.0,159.0,164.0,1659.0
19393.0,Southwest Airlines Co.,612.0,14689.0,SBA,"Santa Barbara, CA",CA,0.0,0.0,0.0,95.0,142.0,129.0,134.0,135.0,111.0,115.0,120.0,137.0,1118.0
19393.0,Southwest Airlines Co.,612.0,14730.0,SDF,"Louisville, KY",KY,202.0,140.0,196.0,213.0,220.0,249.0,273.0,273.0,230.0,255.0,228.0,235.0,2714.0
19393.0,Southwest Airlines Co.,612.0,14747.0,SEA,"Seattle, WA",WA,265.0,220.0,296.0,229.0,238.0,525.0,607.0,632.0,582.0,512.0,320.0,273.0,4699.0
19393.0,Southwest Airlines Co.,612.0,14771.0,SFO,"San Francisco, CA",CA,124.0,94.0,300.0,258.0,339.0,308.0,321.0,334.0,431.0,500.0,472.0,441.0,3922.0
19393.0,Southwest Airlines Co.,612.0,14814.0,SHV,"Shreveport, LA",LA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,14831.0,SJC,"San Jose, CA",CA,387.0,304.0,531.0,494.0,576.0,955.0,1066.0,1063.0,1242.0,1283.0,1181.0,1140.0,10222.0
19393.0,Southwest Airlines Co.,612.0,14843.0,SJU,"San Juan, PR",PR,252.0,195.0,88.0,149.0,228.0,118.0,103.0,105.0,92.0,74.0,44.0,42.0,1490.0
19393.0,Southwest Airlines Co.,612.0,14869.0,SLC,"Salt Lake City, UT",UT,467.0,365.0,392.0,352.0,313.0,458.0,536.0,551.0,558.0,575.0,494.0,453.0,5514.0
19393.0,Southwest Airlines Co.,612.0,14893.0,SMF,"Sacramento, CA",CA,678.0,561.0,749.0,655.0,794.0,974.0,1074.0,1080.0,1403.0,1484.0,1296.0,1224.0,11972.0
19393.0,Southwest Airlines Co.,612.0,14908.0,SNA,"Santa Ana, CA",CA,493.0,451.0,302.0,512.0,723.0,1000.0,1106.0,1108.0,1147.0,1060.0,1279.0,1345.0,10526.0
19393.0,Southwest Airlines Co.,612.0,14986.0,SRQ,"Sarasota/Bradenton, FL",FL,0.0,85.0,266.0,280.0,336.0,387.0,402.0,407.0,252.0,310.0,451.0,468.0,3644.0
19393.0,Southwest Airlines Co.,612.0,15016.0,STL,"St. Louis, MO",MO,1170.0,839.0,1328.0,1176.0,1155.0,1320.0,1366.0,1363.0,1485.0,1336.0,1329.0,1412.0,15279.0
19393.0,Southwest Airlines Co.,612.0,15096.0,SYR,"Syracuse, NY",NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,94.0,144.0
19393.0,Southwest Airlines Co.,612.0,15304.0,TPA,"Tampa, FL",FL,841.0,586.0,1216.0,1112.0,1136.0,1110.0,1168.0,1127.0,1049.0,1158.0,1276.0,1243.0,13022.0
19393.0,Southwest Airlines Co.,612.0,15370.0,TUL,"Tulsa, OK",OK,162.0,120.0,188.0,189.0,145.0,159.0,172.0,193.0,188.0,199.0,175.0,170.0,2060.0
19393.0,Southwest Airlines Co.,612.0,15376.0,TUS,"Tucson, AZ",AZ,156.0,131.0,124.0,102.0,96.0,127.0,144.0,134.0,137.0,106.0,119.0,138.0,1514.0
19393.0,Southwest Airlines Co.,612.0,15411.0,TYR,"Tyler, TX",TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,612.0,15624.0,VPS,"Valparaiso, FL",FL,0.0,0.0,0.0,0.0,132.0,170.0,183.0,179.0,150.0,143.0,132.0,127.0,1216.0
19393.0,Southwest Airlines Co.,614.0,10140.0,ABQ,"Albuquerque, NM",NM,82.0,74.0,132.0,174.0,173.0,153.0,162.0,170.0,184.0,205.0,210.0,197.0,1916.0
19393.0,Southwest Airlines Co.,614.0,10257.0,ALB,"Albany, NY",NY,12.0,9.0,66.0,72.0,108.0,99.0,116.0,97.0,112.0,171.0,128.0,111.0,1101.0
19393.0,Southwest Airlines Co.,614.0,10279.0,AMA,"Amarillo, TX",TX,0.0,1.0,1.0,18.0,16.0,5.0,6.0,7.0,11.0,17.0,17.0,26.0,125.0
19393.0,Southwest Airlines Co.,614.0,10397.0,ATL,"Atlanta, GA",GA,396.0,346.0,706.0,717.0,726.0,671.0,713.0,716.0,634.0,519.0,733.0,729.0,7606.0
19393.0,Southwest Airlines Co.,614.0,10423.0,AUS,"Austin, TX",TX,402.0,280.0,361.0,339.0,382.0,555.0,653.0,651.0,469.0,384.0,455.0,522.0,5453.0
19393.0,Southwest Airlines Co.,614.0,10529.0,BDL,"Hartford, CT",CT,20.0,5.0,109.0,123.0,130.0,140.0,149.0,141.0,110.0,139.0,173.0,171.0,1410.0
19393.0,Southwest Airlines Co.,614.0,10599.0,BHM,"Birmingham, AL",AL,2.0,1.0,24.0,61.0,88.0,51.0,52.0,48.0,75.0,98.0,102.0,103.0,705.0
19393.0,Southwest Airlines Co.,614.0,10666.0,BLI,"Bellingham, WA",WA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19393.0,Southwest Airlines Co.,614.0,10693.0,BNA,"Nashville, TN",TN,681.0,514.0,696.0,773.0,847.0,879.0,958.0,947.0,920.0,1015.0,915.0,900.0,10045.0
19393.0,Southwest Airlines Co.,614.0,10713.0,BOI,"Boise, ID",ID,4.0,2.0,47.0,66.0,73.0,86.0,101.0,98.0,96.0,101.0,72.0,70.0,816.0
19393.0,Southwest Airlines Co.,614.0,10721.0,BOS,"Boston, MA",MA,105.0,73.0,116.0,169.0,181.0,122.0,91.0,106.0,187.0,203.0,98.0,81.0,1532.0
19393.0,Southwest Airlines Co.,614.0,10792.0,BUF,"Buffalo, NY",NY,66.0,58.0,51.0,83.0,128.0,131.0,164.0,142.0,147.0,206.0,160.0,132.0,1468.0
19393.0,Southwest Airlines Co.,614.0,10800.0,BUR,"Burbank, CA",CA,108.0,94.0,129.0,83.0,59.0,272.0,339.0,347.0,161.0,141.0,178.0,167.0,2078.0
19393.0,Southwest Airlines Co.,614.0,10821.0,BWI,"Baltimore, MD",MD,1546.0,1234.0,1472.0,1352.0,1491.0,1670.0,1805.0,1754.0,1613.0,1686.0,1692.0,1693.0,19008.0
19393.0,Southwest Airlines Co.,614.0,10849.0,BZN,"Bozeman, MT",MT,0.0,0.0,0.0,0.0,0.0,36.0,39.0,43.0,32.0,7.0,27.0,43.0,227.0
19393.0,Southwest Airlines Co.,614.0,10994.0,CHS,"Charleston, SC",SC,2.0,1.0,43.0,62.0,102.0,70.0,54.0,67.0,87.0,95.0,60.0,54.0,697.0
19393.0,Southwest Airlines Co.,614.0,11042.0,CLE,"Cleveland, OH",OH,43.0,35.0,72.0,94.0,147.0,135.0,167.0,130.0,135.0,128.0,112.0,121.0,1319.0
19393.0,Southwest Airlines Co.,614.0,11057.0,CLT,"Charlotte, NC",NC,1.0,2.0,105.0,94.0,67.0,54.0,57.0,62.0,68.0,116.0,103.0,98.0,827.0
19393.0,Southwest Airlines Co.,614.0,11066.0,CMH,"Columbus, OH",OH,118.0,90.0,150.0,202.0,194.0,205.0,224.0,233.0,216.0,263.0,220.0,216.0,2331.0
19393.0,Southwest Airlines Co.,614.0,11109.0,COS,"Colorado Springs, CO",CO,0.0,0.0,7.0,2.0,5.0,58.0,71.0,72.0,49.0,65.0,58.0,66.0,453.0
19393.0,Southwest Airlines Co.,614.0,11140.0,CRP,"Corpus Christi, TX",TX,4.0,0.0,6.0,3.0,0.0,17.0,20.0,23.0,7.0,5.0,8.0,8.0,101.0
19393.0,Southwest Airlines Co.,614.0,11193.0,CVG,"Cincinnati, OH",KY,37.0,27.0,96.0,53.0,31.0,68.0,73.0,76.0,68.0,51.0,50.0,53.0,683.0
19393.0,Southwest Airlines Co.,614.0,11259.0,DAL,"Dallas, TX",TX,1065.0,863.0,1034.0,1018.0,1236.0,1352.0,1455.0,1451.0,1429.0,1701.0,1702.0,1657.0,15963.0
19393.0,Southwest Airlines Co.,614.0,11278.0,DCA,"Washington, DC",VA,4.0,0.0,79.0,61.0,26.0,37.0,47.0,44.0,53.0,75.0,84.0,94.0,604.0
19393.0,Southwest Airlines Co.,614.0,11292.0,DEN,"Denver, CO",CO,2297.0,2080.0,2091.0,2252.0,2468.0,2801.0,3141.0,3175.0,2565.0,2641.0,2601.0,2488.0,30600.0
19393.0,Southwest Airlines Co.,614.0,11423.0,DSM,"Des Moines, IA",IA,33.0,31.0,13.0,3.0,15.0,27.0,33.0,35.0,52.0,44.0,45.0,44.0,375.0
19393.0,Southwest Airlines Co.,614.0,11433.0,DTW,"Detroit, MI",MI,87.0,64.0,141.0,134.0,139.0,121.0,116.0,117.0,142.0,143.0,169.0,162.0,1535.0
19393.0,Southwest Airlines Co.,614.0,11481.0,ECP,"Panama City, FL",FL,3.0,0.0,71.0,71.0,123.0,93.0,77.0,71.0,88.0,96.0,63.0,59.0,815.0
19393.0,Southwest Airlines Co.,614.0,11540.0,ELP,"El Paso, TX",TX,52.0,44.0,77.0,85.0,118.0,106.0,122.0,120.0,122.0,112.0,73.0,84.0,1115.0
19393.0,Southwest Airlines Co.,614.0,11603.0,EUG,"Eugene, OR",OR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,17.0,16.0,37.0
