AIRLINE_ID,UNIQUE_CARRIER_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
19393.0,Southwest Airlines Co.,10713.0,BOI,"Boise, ID",ID,286.0,274.0,289.0,289.0,302.0,366.0,383.0,385.0,393.0,411.0,398.0,357.0,4133.0
19393.0,Southwest Airlines Co.,10721.0,BOS,"Boston, MA",MA,278.0,268.0,364.0,421.0,477.0,452.0,546.0,561.0,505.0,540.0,442.0,399.0,5253.0
19393.0,Southwest Airlines Co.,10732.0,BQN,"Aguadilla, PR",PR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,10781.0,BTR,"Baton Rouge, LA",LA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
19393.0,Southwest Airlines Co.,10792.0,BUF,"Buffalo, NY",NY,290.0,290.0,339.0,328.0,349.0,355.0,393.0,391.0,327.0,352.0,307.0,291.0,4012.0
19393.0,Southwest Airlines Co.,10800.0,BUR,"Burbank, CA",CA,1661.0,1640.0,1822.0,1916.0,2047.0,2023.0,2022.0,2056.0,1899.0,1917.0,1772.0,1484.0,22259.0
19393.0,Southwest Airlines Co.,10821.0,BWI,"Baltimore, MD",MD,4033.0,4099.0,4652.0,4834.0,5089.0,5014.0,5586.0,5526.0,5123.0,5452.0,5062.0,4748.0,59218.0
19393.0,Southwest Airlines Co.,10849.0,BZN,"Bozeman, MT",MT,152.0,154.0,176.0,165.0,174.0,173.0,177.0,182.0,163.0,162.0,170.0,148.0,1996.0
19393.0,Southwest Airlines Co.,10980.0,CHA,"Chattanooga, TN",TN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,10994.0,CHS,"Charleston, SC",SC,226.0,208.0,268.0,307.0,319.0,328.0,349.0,334.0,292.0,305.0,273.0,240.0,3449.0
19393.0,Southwest Airlines Co.,11042.0,CLE,"Cleveland, OH",OH,303.0,268.0,323.0,318.0,339.0,328.0,360.0,364.0,405.0,429.0,383.0,320.0,4140.0
19393.0,Southwest Airlines Co.,11057.0,CLT,"Charlotte, NC",NC,180.0,178.0,216.0,201.0,208.0,201.0,228.0,233.0,212.0,255.0,259.0,222.0,2593.0
19393.0,Southwest Airlines Co.,11066.0,CMH,"Columbus, OH",OH,733.0,650.0,853.0,809.0,840.0,854.0,903.0,891.0,849.0,907.0,900.0,776.0,9965.0
19393.0,Southwest Airlines Co.,11109.0,COS,"Colorado Springs, CO",CO,331.0,313.0,340.0,365.0,386.0,406.0,443.0,450.0,383.0,379.0,352.0,358.0,4506.0
19393.0,Southwest Airlines Co.,11111.0,COU,"Columbia, MO",MO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19393.0,Southwest Airlines Co.,11140.0,CRP,"Corpus Christi, TX",TX,65.0,57.0,99.0,109.0,117.0,112.0,114.0,117.0,105.0,110.0,118.0,101.0,1224.0
19393.0,Southwest Airlines Co.,11193.0,CVG,"Cincinnati, OH",KY,201.0,180.0,208.0,125.0,129.0,195.0,241.0,233.0,207.0,206.0,202.0,177.0,2304.0
19393.0,Southwest Airlines Co.,11233.0,CYS,"Cheyenne, WY",WY,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
19393.0,Southwest Airlines Co.,11259.0,DAL,"Dallas, TX",TX,4792.0,4146.0,5218.0,4900.0,5172.0,5104.0,5286.0,5210.0,5381.0,5645.0,5521.0,5079.0,61454.0
19393.0,Southwest Airlines Co.,11278.0,DCA,"Washington, DC",VA,1164.0,1137.0,1333.0,1214.0,1281.0,1258.0,1315.0,1280.0,1282.0,1328.0,1294.0,1135.0,15021.0
19393.0,Southwest Airlines Co.,11292.0,DEN,"Denver, CO",CO,5309.0,5481.0,6128.0,6183.0,6612.0,6863.0,7086.0,7097.0,7449.0,7698.0,7336.0,6443.0,79685.0
19393.0,Southwest Airlines Co.,11423.0,DSM,"Des Moines, IA",IA,88.0,85.0,113.0,88.0,89.0,118.0,117.0,121.0,143.0,150.0,146.0,122.0,1380.0
19393.0,Southwest Airlines Co.,11433.0,DTW,"Detroit, MI",MI,277.0,230.0,312.0,297.0,309.0,319.0,330.0,325.0,312.0,330.0,299.0,246.0,3586.0
19393.0,Southwest Airlines Co.,11481.0,ECP,"Panama City, FL",FL,160.0,134.0,225.0,263.0,277.0,316.0,353.0,335.0,177.0,164.0,133.0,126.0,2663.0
19393.0,Southwest Airlines Co.,11540.0,ELP,"El Paso, TX",TX,462.0,453.0,519.0,560.0,595.0,664.0,700.0,698.0,669.0,698.0,694.0,623.0,7335.0
19393.0,Southwest Airlines Co.,11603.0,EUG,"Eugene, OR",OR,90.0,84.0,92.0,90.0,93.0,116.0,124.0,124.0,125.0,129.0,121.0,102.0,1290.0
19393.0,Southwest Airlines Co.,11618.0,EWR,"Newark, NJ",NJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,11638.0,FAT,"Fresno, CA",CA,111.0,106.0,119.0,115.0,120.0,116.0,135.0,145.0,119.0,119.0,116.0,105.0,1426.0
19393.0,Southwest Airlines Co.,11697.0,FLL,"Fort Lauderdale, FL",FL,1312.0,1265.0,1373.0,1191.0,1258.0,1119.0,1224.0,1210.0,1094.0,1206.0,1192.0,1114.0,14558.0
19393.0,Southwest Airlines Co.,11884.0,GEG,"Spokane, WA",WA,240.0,243.0,260.0,260.0,269.0,335.0,348.0,355.0,315.0,315.0,321.0,279.0,3540.0
19393.0,Southwest Airlines Co.,11986.0,GRR,"Grand Rapids, MI",MI,122.0,115.0,131.0,118.0,121.0,143.0,152.0,148.0,127.0,128.0,126.0,118.0,1549.0
19393.0,Southwest Airlines Co.,11996.0,GSP,"Greer, SC",SC,116.0,112.0,124.0,93.0,99.0,90.0,97.0,94.0,93.0,98.0,93.0,87.0,1196.0
19393.0,Southwest Airlines Co.,12094.0,HDN,"Hayden, CO",CO,92.0,84.0,95.0,35.0,33.0,32.0,39.0,39.0,30.0,30.0,30.0,56.0,595.0
19393.0,Southwest Airlines Co.,12173.0,HNL,"Honolulu, HI",HI,408.0,360.0,457.0,395.0,403.0,365.0,373.0,373.0,335.0,341.0,330.0,331.0,4471.0
19393.0,Southwest Airlines Co.,12191.0,HOU,"Houston, TX",TX,3545.0,3338.0,3518.0,3589.0,3809.0,3892.0,4101.0,4060.0,3984.0,4177.0,3951.0,3701.0,45665.0
19393.0,Southwest Airlines Co.,12206.0,HRL,"Harlingen/San Benito, TX",TX,116.0,106.0,170.0,164.0,174.0,221.0,232.0,229.0,196.0,196.0,198.0,174.0,2176.0
19393.0,Southwest Airlines Co.,12217.0,HSV,"Huntsville, AL",AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
19393.0,Southwest Airlines Co.,12264.0,IAD,"Washington, DC",VA,156.0,154.0,181.0,169.0,180.0,150.0,152.0,152.0,165.0,173.0,171.0,144.0,1947.0
19393.0,Southwest Airlines Co.,12266.0,IAH,"Houston, TX",TX,524.0,490.0,511.0,503.0,527.0,540.0,558.0,560.0,508.0,523.0,529.0,483.0,6256.0
19393.0,Southwest Airlines Co.,12278.0,ICT,"Wichita, KS",KS,94.0,80.0,132.0,114.0,117.0,148.0,152.0,153.0,149.0,158.0,149.0,133.0,1579.0
19393.0,Southwest Airlines Co.,12339.0,IND,"Indianapolis, IN",IN,642.0,590.0,796.0,668.0,749.0,695.0,733.0,724.0,727.0,769.0,765.0,656.0,8514.0
19393.0,Southwest Airlines Co.,12391.0,ISP,"Islip, NY",NY,202.0,207.0,242.0,184.0,187.0,185.0,219.0,222.0,189.0,201.0,220.0,214.0,2472.0
19393.0,Southwest Airlines Co.,12448.0,JAN,"Jackson/Vicksburg, MS",MS,197.0,185.0,205.0,187.0,205.0,197.0,208.0,206.0,194.0,201.0,204.0,184.0,2373.0
19393.0,Southwest Airlines Co.,12451.0,JAX,"Jacksonville, FL",FL,308.0,292.0,332.0,314.0,324.0,298.0,315.0,305.0,295.0,320.0,329.0,298.0,3730.0
19393.0,Southwest Airlines Co.,12758.0,KOA,"Kona, HI",HI,131.0,112.0,158.0,140.0,142.0,124.0,129.0,128.0,96.0,93.0,90.0,92.0,1435.0
19393.0,Southwest Airlines Co.,12888.0,LAR,"Laramie, WY",WY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,12889.0,LAS,"Las Vegas, NV",NV,4941.0,4781.0,5518.0,5644.0,6081.0,6112.0,6405.0,6433.0,6226.0,6612.0,6010.0,5501.0,70264.0
19393.0,Southwest Airlines Co.,12892.0,LAX,"Los Angeles, CA",CA,1748.0,1713.0,1823.0,2152.0,2300.0,2096.0,2247.0,2277.0,2074.0,2227.0,2128.0,1879.0,24664.0
19393.0,Southwest Airlines Co.,12896.0,LBB,"Lubbock, TX",TX,174.0,149.0,197.0,192.0,203.0,223.0,231.0,238.0,233.0,240.0,235.0,203.0,2518.0
19393.0,Southwest Airlines Co.,12953.0,LGA,"New York, NY",NY,925.0,907.0,1033.0,981.0,1032.0,985.0,1025.0,1007.0,1009.0,1008.0,1016.0,887.0,11815.0
19393.0,Southwest Airlines Co.,12954.0,LGB,"Long Beach, CA",CA,959.0,891.0,998.0,940.0,982.0,954.0,974.0,979.0,1006.0,1043.0,1060.0,915.0,11701.0
19393.0,Southwest Airlines Co.,12982.0,LIH,"Lihue, HI",HI,140.0,111.0,144.0,121.0,124.0,120.0,124.0,124.0,95.0,93.0,90.0,90.0,1376.0
19393.0,Southwest Airlines Co.,12992.0,LIT,"Little Rock, AR",AR,152.0,118.0,172.0,170.0,179.0,196.0,201.0,202.0,203.0,209.0,203.0,182.0,2187.0
19393.0,Southwest Airlines Co.,13158.0,MAF,"Midland/Odessa, TX",TX,243.0,217.0,275.0,275.0,291.0,330.0,342.0,346.0,314.0,330.0,323.0,283.0,3569.0
19393.0,Southwest Airlines Co.,13198.0,MCI,"Kansas City, MO",MO,1233.0,1172.0,1319.0,1405.0,1496.0,1586.0,1686.0,1677.0,1590.0,1652.0,1596.0,1396.0,17808.0
19393.0,Southwest Airlines Co.,13203.0,MCN,"Macon, GA",GA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,13204.0,MCO,"Orlando, FL",FL,2759.0,2509.0,3047.0,2650.0,2896.0,2683.0,2907.0,2829.0,2517.0,2910.0,2676.0,2737.0,33120.0
19393.0,Southwest Airlines Co.,13232.0,MDW,"Chicago, IL",IL,4214.0,4005.0,4941.0,5181.0,5527.0,6488.0,7055.0,6970.0,6341.0,6290.0,6009.0,5251.0,68272.0
19393.0,Southwest Airlines Co.,13244.0,MEM,"Memphis, TN",TN,233.0,208.0,260.0,207.0,218.0,214.0,246.0,248.0,225.0,236.0,224.0,205.0,2724.0
19393.0,Southwest Airlines Co.,13277.0,MGM,"Montgomery, AL",AL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,13296.0,MHT,"Manchester, NH",NH,164.0,164.0,192.0,183.0,189.0,206.0,238.0,237.0,240.0,253.0,237.0,209.0,2512.0
19393.0,Southwest Airlines Co.,13303.0,MIA,"Miami, FL",FL,654.0,598.0,612.0,508.0,574.0,512.0,553.0,554.0,537.0,573.0,548.0,484.0,6707.0
19393.0,Southwest Airlines Co.,13342.0,MKE,"Milwaukee, WI",WI,629.0,644.0,775.0,623.0,666.0,567.0,590.0,581.0,573.0,603.0,624.0,579.0,7454.0
19393.0,Southwest Airlines Co.,13360.0,MLB,"Melbourne, FL",FL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,13487.0,MSP,"Minneapolis, MN",MN,320.0,303.0,392.0,370.0,383.0,548.0,583.0,571.0,481.0,475.0,456.0,398.0,5280.0
19393.0,Southwest Airlines Co.,13495.0,MSY,"New Orleans, LA",LA,1243.0,1235.0,1391.0,1374.0,1498.0,1489.0,1552.0,1568.0,1439.0,1580.0,1476.0,1331.0,17176.0
19393.0,Southwest Airlines Co.,13502.0,MTJ,"Montrose/Delta, CO",CO,84.0,82.0,96.0,35.0,31.0,31.0,36.0,35.0,30.0,31.0,30.0,59.0,580.0
19393.0,Southwest Airlines Co.,13577.0,MYR,"Myrtle Beach, SC",SC,171.0,167.0,228.0,234.0,248.0,256.0,276.0,272.0,207.0,212.0,154.0,123.0,2548.0
19393.0,Southwest Airlines Co.,13796.0,OAK,"Oakland, CA",CA,2341.0,2349.0,2564.0,2823.0,2968.0,3256.0,3396.0,3428.0,3092.0,3204.0,3004.0,2673.0,35098.0
19393.0,Southwest Airlines Co.,13830.0,OGG,"Kahului, HI",HI,321.0,292.0,372.0,344.0,353.0,306.0,309.0,309.0,200.0,186.0,183.0,183.0,3358.0
19393.0,Southwest Airlines Co.,13851.0,OKC,"Oklahoma City, OK",OK,385.0,329.0,443.0,429.0,473.0,543.0,572.0,579.0,565.0,570.0,546.0,479.0,5913.0
19393.0,Southwest Airlines Co.,13871.0,OMA,"Omaha, NE",NE,441.0,435.0,515.0,493.0,567.0,581.0,618.0,616.0,591.0,595.0,580.0,491.0,6523.0
19393.0,Southwest Airlines Co.,13891.0,ONT,"Ontario, CA",CA,750.0,761.0,778.0,888.0,940.0,936.0,961.0,970.0,922.0,928.0,889.0,756.0,10479.0
19393.0,Southwest Airlines Co.,13930.0,ORD,"Chicago, IL",IL,676.0,654.0,738.0,771.0,812.0,780.0,784.0,755.0,776.0,832.0,775.0,659.0,9012.0
19393.0,Southwest Airlines Co.,13931.0,ORF,"Norfolk, VA",VA,199.0,195.0,223.0,186.0,194.0,237.0,257.0,254.0,233.0,252.0,235.0,206.0,2671.0
19393.0,Southwest Airlines Co.,14027.0,PBI,"West Palm Beach/Palm Beach, FL",FL,153.0,150.0,165.0,119.0,99.0,104.0,110.0,107.0,103.0,109.0,166.0,175.0,1560.0
19393.0,Southwest Airlines Co.,14057.0,PDX,"Portland, OR",OR,446.0,413.0,492.0,504.0,545.0,738.0,783.0,790.0,754.0,757.0,648.0,561.0,7431.0
19393.0,Southwest Airlines Co.,14100.0,PHL,"Philadelphia, PA",PA,323.0,324.0,358.0,310.0,360.0,361.0,387.0,377.0,362.0,378.0,354.0,311.0,4205.0
19393.0,Southwest Airlines Co.,14107.0,PHX,"Phoenix, AZ",AZ,4452.0,4315.0,4925.0,4619.0,4832.0,4750.0,4880.0,4826.0,4939.0,5179.0,4794.0,4418.0,56929.0
19393.0,Southwest Airlines Co.,14122.0,PIT,"Pittsburgh, PA",PA,564.0,496.0,666.0,656.0,704.0,629.0,755.0,756.0,628.0,619.0,649.0,586.0,7708.0
19393.0,Southwest Airlines Co.,14193.0,PNS,"Pensacola, FL",FL,148.0,138.0,166.0,164.0,169.0,191.0,208.0,203.0,146.0,144.0,132.0,119.0,1928.0
19393.0,Southwest Airlines Co.,14262.0,PSP,"Palm Springs, CA",CA,246.0,221.0,245.0,228.0,236.0,205.0,229.0,231.0,225.0,233.0,283.0,257.0,2839.0
19393.0,Southwest Airlines Co.,14288.0,PUB,"Pueblo, CO",CO,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
19393.0,Southwest Airlines Co.,14307.0,PVD,"Providence, RI",RI,251.0,254.0,296.0,287.0,299.0,293.0,405.0,412.0,365.0,381.0,364.0,330.0,3937.0
19393.0,Southwest Airlines Co.,14321.0,PWM,"Portland, ME",ME,70.0,81.0,93.0,84.0,88.0,138.0,158.0,155.0,134.0,134.0,100.0,89.0,1324.0
19393.0,Southwest Airlines Co.,14492.0,RDU,"Raleigh/Durham, NC",NC,456.0,472.0,517.0,527.0,543.0,505.0,521.0,518.0,536.0,597.0,554.0,509.0,6255.0
19393.0,Southwest Airlines Co.,14524.0,RIC,"Richmond, VA",VA,118.0,110.0,123.0,90.0,95.0,113.0,124.0,120.0,135.0,145.0,142.0,126.0,1441.0
19393.0,Southwest Airlines Co.,14570.0,RNO,"Reno, NV",NV,543.0,537.0,560.0,575.0,604.0,613.0,674.0,683.0,644.0,641.0,695.0,598.0,7367.0
19393.0,Southwest Airlines Co.,14576.0,ROC,"Rochester, NY",NY,91.0,88.0,118.0,95.0,97.0,163.0,173.0,177.0,156.0,159.0,158.0,136.0,1611.0
19393.0,Southwest Airlines Co.,14635.0,RSW,"Fort Myers, FL",FL,761.0,738.0,935.0,636.0,575.0,470.0,491.0,466.0,419.0,175.0,583.0,544.0,6793.0
19393.0,Southwest Airlines Co.,14679.0,SAN,"San Diego, CA",CA,1764.0,1785.0,2095.0,2435.0,2575.0,3149.0,3312.0,3345.0,3159.0,3187.0,3150.0,2669.0,32625.0
19393.0,Southwest Airlines Co.,14683.0,SAT,"San Antonio, TX",TX,922.0,874.0,1026.0,1048.0,1110.0,1222.0,1280.0,1293.0,1207.0,1256.0,1204.0,1103.0,13545.0
19393.0,Southwest Airlines Co.,14685.0,SAV,"Savannah, GA",GA,173.0,162.0,183.0,184.0,193.0,187.0,198.0,194.0,190.0,211.0,184.0,163.0,2222.0
19393.0,Southwest Airlines Co.,14689.0,SBA,"Santa Barbara, CA",CA,148.0,134.0,153.0,146.0,151.0,168.0,171.0,175.0,174.0,179.0,176.0,154.0,1929.0
19393.0,Southwest Airlines Co.,14730.0,SDF,"Louisville, KY",KY,308.0,289.0,342.0,259.0,277.0,327.0,350.0,357.0,328.0,364.0,343.0,306.0,3850.0
19393.0,Southwest Airlines Co.,14747.0,SEA,"Seattle, WA",WA,456.0,411.0,556.0,737.0,826.0,882.0,920.0,914.0,801.0,832.0,602.0,542.0,8479.0
19393.0,Southwest Airlines Co.,14771.0,SFO,"San Francisco, CA",CA,511.0,483.0,567.0,715.0,753.0,747.0,751.0,758.0,737.0,743.0,714.0,624.0,8103.0
19393.0,Southwest Airlines Co.,14831.0,SJC,"San Jose, CA",CA,1744.0,1762.0,1994.0,2381.0,2551.0,2911.0,3034.0,3105.0,2794.0,2879.0,2751.0,2366.0,30272.0
19393.0,Southwest Airlines Co.,14843.0,SJU,"San Juan, PR",PR,315.0,276.0,324.0,298.0,303.0,346.0,370.0,363.0,195.0,206.0,265.0,270.0,3531.0
19393.0,Southwest Airlines Co.,14869.0,SLC,"Salt Lake City, UT",UT,836.0,859.0,903.0,845.0,881.0,896.0,934.0,932.0,909.0,910.0,887.0,827.0,10619.0
19393.0,Southwest Airlines Co.,14893.0,SMF,"Sacramento, CA",CA,1846.0,1837.0,2076.0,2388.0,2545.0,2694.0,2777.0,2817.0,2683.0,2754.0,2759.0,2339.0,29515.0
19393.0,Southwest Airlines Co.,14908.0,SNA,"Santa Ana, CA",CA,1359.0,1349.0,1468.0,1439.0,1515.0,1461.0,1483.0,1485.0,1526.0,1590.0,1626.0,1389.0,17690.0
19393.0,Southwest Airlines Co.,14960.0,SPS,"Wichita Falls, TX",TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,14986.0,SRQ,"Sarasota/Bradenton, FL",FL,466.0,433.0,500.0,336.0,338.0,279.0,284.0,279.0,259.0,327.0,373.0,351.0,4225.0
19393.0,Southwest Airlines Co.,15016.0,STL,"St. Louis, MO",MO,2186.0,1936.0,2624.0,2633.0,2879.0,2914.0,3107.0,3141.0,2959.0,3098.0,2924.0,2618.0,33019.0
19393.0,Southwest Airlines Co.,15096.0,SYR,"Syracuse, NY",NY,79.0,79.0,97.0,93.0,97.0,93.0,97.0,96.0,91.0,93.0,93.0,85.0,1093.0
19393.0,Southwest Airlines Co.,15304.0,TPA,"Tampa, FL",FL,1716.0,1634.0,2037.0,1749.0,1821.0,1681.0,1870.0,1859.0,1604.0,1860.0,1710.0,1659.0,21200.0
19393.0,Southwest Airlines Co.,15370.0,TUL,"Tulsa, OK",OK,269.0,245.0,301.0,311.0,327.0,444.0,470.0,473.0,455.0,483.0,430.0,377.0,4585.0
19393.0,Southwest Airlines Co.,15376.0,TUS,"Tucson, AZ",AZ,277.0,292.0,302.0,255.0,261.0,240.0,280.0,273.0,280.0,309.0,305.0,266.0,3340.0
19393.0,Southwest Airlines Co.,15570.0,VCV,"Victorville, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19393.0,Southwest Airlines Co.,15624.0,VPS,"Valparaiso, FL",FL,129.0,128.0,154.0,161.0,141.0,132.0,138.0,134.0,122.0,125.0,44.0,30.0,1438.0
19687.0,Horizon Air,10140.0,ABQ,"Albuquerque, NM",NM,24.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
19687.0,Horizon Air,10275.0,ALW,"Walla Walla, WA",WA,51.0,56.0,62.0,59.0,61.0,60.0,61.0,61.0,36.0,31.0,29.0,27.0,594.0
19687.0,Horizon Air,10299.0,ANC,"Anchorage, AK",AK,28.0,25.0,25.0,25.0,32.0,29.0,31.0,31.0,29.0,31.0,30.0,31.0,347.0
19687.0,Horizon Air,10423.0,AUS,"Austin, TX",TX,21.0,19.0,19.0,16.0,18.0,20.0,27.0,26.0,19.0,0.0,5.0,7.0,197.0
19687.0,Horizon Air,10620.0,BIL,"Billings, MT",MT,61.0,54.0,62.0,56.0,62.0,60.0,65.0,66.0,85.0,67.0,59.0,60.0,757.0
19687.0,Horizon Air,10666.0,BLI,"Bellingham, WA",WA,110.0,97.0,153.0,146.0,149.0,137.0,145.0,147.0,172.0,149.0,130.0,96.0,1631.0
19687.0,Horizon Air,10713.0,BOI,"Boise, ID",ID,601.0,551.0,570.0,496.0,517.0,573.0,630.0,640.0,489.0,267.0,229.0,344.0,5907.0
19687.0,Horizon Air,10800.0,BUR,"Burbank, CA",CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
19687.0,Horizon Air,10849.0,BZN,"Bozeman, MT",MT,26.0,19.0,12.0,0.0,12.0,39.0,36.0,35.0,24.0,29.0,39.0,15.0,286.0
19687.0,Horizon Air,11298.0,DFW,"Dallas/Fort Worth, TX",TX,27.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0
19687.0,Horizon Air,11470.0,EAT,"Wenatchee, WA",WA,54.0,57.0,63.0,59.0,61.0,60.0,62.0,62.0,36.0,31.0,23.0,18.0,586.0
19687.0,Horizon Air,11540.0,ELP,"El Paso, TX",TX,29.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
19687.0,Horizon Air,11603.0,EUG,"Eugene, OR",OR,147.0,127.0,176.0,169.0,181.0,180.0,203.0,204.0,180.0,86.0,102.0,89.0,1844.0
19687.0,Horizon Air,11630.0,FAI,"Fairbanks, AK",AK,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
19687.0,Horizon Air,11638.0,FAT,"Fresno, CA",CA,11.0,0.0,1.0,0.0,0.0,15.0,23.0,21.0,5.0,0.0,0.0,2.0,78.0
19687.0,Horizon Air,11648.0,FCA,"Kalispell, MT",MT,58.0,56.0,69.0,90.0,93.0,90.0,96.0,97.0,115.0,93.0,65.0,70.0,992.0
19687.0,Horizon Air,11884.0,GEG,"Spokane, WA",WA,443.0,415.0,453.0,401.0,496.0,564.0,559.0,553.0,499.0,337.0,327.0,357.0,5404.0
19687.0,Horizon Air,12003.0,GTF,"Great Falls, MT",MT,32.0,28.0,31.0,29.0,31.0,30.0,31.0,31.0,31.0,31.0,29.0,31.0,365.0
19687.0,Horizon Air,12094.0,HDN,"Hayden, CO",CO,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0
19687.0,Horizon Air,12156.0,HLN,"Helena, MT",MT,31.0,28.0,31.0,29.0,31.0,30.0,31.0,31.0,30.0,31.0,29.0,30.0,362.0
19687.0,Horizon Air,12278.0,ICT,"Wichita, KS",KS,23.0,20.0,22.0,25.0,31.0,30.0,31.0,31.0,24.0,22.0,23.0,29.0,311.0
19687.0,Horizon Air,12280.0,IDA,"Idaho Falls, ID",ID,31.0,27.0,31.0,30.0,44.0,60.0,62.0,62.0,54.0,60.0,58.0,37.0,556.0
